#{"t_start": 1754444974.287548, "env_id": "None"}
r,l,t
-44.881363,6,5.842643
-33.10796,6,5.844605
-39.100594,6,5.844605
-36.890694,6,5.847598
-42.123745,6,5.847598
-37.07915,6,5.855679
-40.545376,6,5.855679
-41.642555,6,5.85867
-29.099154,7,5.85867
-35.191486,6,5.860665
-34.569477,5,5.861695
-27.58283,6,5.863657
-34.25424,7,5.863657
-30.325386,6,5.870638
-37.001427,6,5.871637
-33.759216,6,5.87363
-36.22843,6,5.87363
-38.073025,6,5.878649
-38.210983,6,5.878649
-39.946938,7,5.878649
-33.872242,7,5.878649
-30.024483,5,5.883636
-39.72992,6,5.885598
-24.678547,6,5.888628
-42.481804,6,5.888628
-37.242565,6,5.89361
-29.582047,7,5.895571
-38.85882,7,5.895571
-36.58043,7,5.895571
-34.537685,5,5.895571
-31.66121,6,5.900559
-24.597631,6,5.902552
-30.654593,5,5.90754
-32.716812,5,5.90754
-37.144688,6,5.910719
-30.607393,6,5.910719
-23.379515,8,5.912712
-33.156265,10,5.912712
-31.422386,6,5.915738
-34.963364,6,5.917699
-34.505486,6,5.924715
-32.636,5,5.924715
-38.212288,7,5.924715
-35.485195,5,5.924715
-26.13124,7,5.924715
-30.397316,6,5.924715
-30.453402,5,5.926675
-36.18518,6,5.932724
-26.406057,5,5.93668
-26.543749,5,5.93668
-38.034027,6,5.939672
-38.113224,6,5.939672
-30.857489,6,5.939672
-30.178267,6,5.942699
-34.496105,7,5.942699
-36.71686,6,5.946653
-25.018734,6,5.951641
-39.825714,6,5.951641
-34.607193,6,5.954666
-34.71031,6,5.954666
-37.106884,6,5.956626
-35.747246,6,5.956626
-35.65961,8,5.959619
-39.382942,6,5.961613
-33.085804,6,5.966601
-30.289406,6,5.966601
-33.08819,6,5.968595
-31.480644,6,5.969628
-36.511135,6,5.971587
-20.956692,7,5.974612
-26.372126,6,5.976573
-31.508226,7,5.976573
-27.472515,5,5.979598
-38.488117,6,5.98156
-30.289701,5,5.984589
-34.73175,7,5.986582
-28.363104,7,5.986582
-29.853127,5,5.986582
-35.382595,6,5.991534
-35.825348,6,5.991534
-38.82193,6,5.994526
-33.211937,6,5.99755
-39.675884,6,5.999512
-43.486477,6,6.002539
-25.255266,6,6.002539
-34.833694,6,6.002539
-42.125835,6,6.006493
-37.121223,6,6.006493
-37.413227,6,6.009743
-35.99795,6,6.012735
-31.624117,6,6.014729
-31.565237,6,6.017756
-34.10122,6,6.017756
-40.44906,7,6.019716
-34.374207,5,6.022708
-24.944105,6,6.022708
-40.06596,6,6.022708
-34.662975,6,6.02969
-37.0475,7,6.02969
-34.092537,6,6.032717
-41.32098,6,6.032717
-37.50687,6,6.037705
-31.576235,6,6.037705
-31.19173,6,6.037705
-28.655888,7,6.037705
-33.468285,5,6.042688
-38.766758,6,6.044682
-39.865917,6,6.046644
-25.474081,5,6.049657
-36.761356,7,6.049657
-34.981754,6,6.052661
-25.923908,7,6.054623
-40.214283,7,6.054623
-30.83627,6,6.059609
-28.323242,7,6.059609
-39.525795,6,6.062628
-29.466545,5,6.062628
-30.942715,6,6.064596
-26.718893,5,6.064596
-30.777006,5,6.067621
-28.64035,5,6.067621
-33.91718,5,6.075782
-31.515024,6,6.075782
-33.92716,7,6.077776
-34.6813,6,6.080768
-29.93605,7,6.080768
-43.26205,6,6.080768
-32.60972,6,6.082762
-38.689445,6,6.083793
-32.76584,6,6.090744
-41.143074,6,6.093735
-33.484955,7,6.093735
-43.01851,6,6.096761
-34.74818,6,6.096761
-30.334997,6,6.098723
-33.818398,7,6.101748
-39.572975,6,6.105704
-35.52513,6,6.108731
-40.81039,6,6.108731
-34.81711,6,6.111723
-32.14473,6,6.111723
-39.75419,6,6.113683
-33.715206,6,6.116713
-36.821293,6,6.121697
-64.37743,17,6.123656
-39.990345,6,6.123656
-34.790607,6,6.12668
-44.94128,6,6.12668
-39.090263,7,6.12668
-37.76171,6,6.128642
-31.164482,6,6.131638
-37.85634,6,6.136622
-37.803658,6,6.138616
-33.828087,6,6.139646
-29.836061,6,6.141608
-37.199352,6,6.141608
-39.4148,6,6.143603
-27.347122,7,6.143603
-34.25759,6,6.146628
-37.097206,6,6.151617
-32.785538,5,6.153576
-34.865158,6,6.153576
-31.930178,6,6.156569
-26.528147,7,6.156569
-31.460318,6,6.158562
-35.255352,6,6.158562
-35.590313,7,6.163549
-34.353973,6,6.166574
-34.904724,6,6.168536
-29.009558,7,6.171563
-40.36335,6,6.171563
-42.697033,6,6.171563
-38.28816,6,6.174552
-35.20556,7,6.176515
-28.126518,7,6.183532
-32.07032,6,6.183532
-39.91021,5,6.183532
-26.710464,6,6.185491
-28.800991,6,6.188515
-42.164227,7,6.188515
-30.319105,6,6.191477
-35.135723,11,6.191477
-37.850338,6,6.198456
-38.61214,7,6.201448
-29.639374,7,6.201448
-29.662405,6,6.201448
-39.58367,6,6.203443
-39.543476,5,6.203443
-33.335365,6,6.206468
-22.92868,7,6.206468
-37.32776,6,6.213416
-33.149708,6,6.21644
-42.15429,6,6.21644
-32.240852,7,6.219433
-33.975365,5,6.219433
-33.512985,6,6.219433
-44.62014,6,6.219433
-41.671326,6,6.221394
-53.02082,6,6.22841
-32.30317,6,6.230819
-39.85595,6,6.230819
-29.855366,5,6.230819
-30.876686,6,6.233812
-28.92758,6,6.233812
-35.76439,7,6.236835
-36.769928,6,6.236835
-31.338312,6,6.245779
-39.47485,7,6.245779
-31.144596,6,6.245779
-31.722462,6,6.248804
-36.755207,6,6.248804
-25.550215,6,6.251764
-33.232437,6,6.251764
-36.725277,6,6.260739
-36.65532,6,6.261769
-38.720215,6,6.263764
-26.741596,6,6.263764
-31.026676,7,6.263764
-27.918562,6,6.266758
-32.901497,6,6.266758
-32.132877,6,6.276731
-37.451614,6,6.278691
-32.08557,7,6.278691
-25.726536,6,6.278691
-35.517067,6,6.278691
-31.183582,6,6.281718
-98.83991,20,6.281718
-36.82678,6,6.281718
-34.665665,6,6.290807
-34.574158,5,6.293805
-29.793839,6,6.293805
-29.370815,6,6.293805
-32.96471,6,6.293805
-29.639528,7,6.296823
-34.47514,6,6.296823
-38.219955,6,6.296823
-34.0335,6,6.307789
-38.98354,7,6.307789
-47.73612,6,6.307789
-41.644154,6,6.307789
-37.006588,6,6.310828
-37.395737,7,6.310828
-37.775654,6,6.310828
-31.97596,7,6.313874
-30.607742,6,6.324783
-41.46891,6,6.324783
-41.59114,6,6.32774
-30.286402,6,6.32774
-29.397968,7,6.32774
-35.426723,7,6.333759
-35.859962,5,6.338744
-39.0179,6,6.341739
-36.964333,12,6.343697
-38.680645,6,6.343697
-32.20657,7,6.346723
-30.372105,7,6.346723
-42.14976,6,6.349682
-60.314934,17,6.354092
-28.955685,7,6.357086
-29.227734,7,6.36011
-31.424498,6,6.36011
-32.017933,6,6.36011
-31.452257,6,6.363101
-41.49621,6,6.363101
-37.997112,6,6.365064
-35.661686,7,6.374181
-28.424273,6,6.374181
-34.636013,6,6.376176
-35.03409,6,6.377206
-37.513565,6,6.379168
-29.02329,7,6.379168
-35.985428,6,6.379168
-30.420063,6,6.38216
-32.63859,5,6.390158
-34.5418,6,6.390158
-38.865673,6,6.390158
-43.171555,6,6.39315
-36.542576,6,6.396167
-38.73688,6,6.396167
-38.7058,7,6.398136
-36.15312,6,6.398136
-39.873825,6,6.405118
-43.40275,6,6.405118
-33.659527,7,6.408109
-34.63533,6,6.408109
-38.2699,6,6.411193
-21.845219,7,6.416179
-37.741108,8,6.416179
-37.960907,7,6.416179
-33.177128,5,6.419171
-38.616966,6,6.422163
-21.795326,6,6.424158
-34.35492,8,6.429957
-39.896214,7,6.430137
-34.999912,5,6.430157
-32.682804,6,6.432184
-32.688488,6,6.432184
-39.80915,6,6.435145
-37.239975,6,6.437139
-32.122486,7,6.443123
-29.934269,5,6.445117
-39.39476,6,6.445117
-33.00845,7,6.448109
-38.397472,6,6.448109
-32.063618,8,6.451155
-43.08867,6,6.451155
-42.145397,6,6.459135
-34.799507,8,6.459135
-45.260292,6,6.46113
-25.867401,5,6.464122
-37.447514,6,6.464122
-39.89833,6,6.464122
-41.20283,8,6.467113
-37.66574,6,6.467113
-39.720734,6,6.475171
-33.379,7,6.478162
-27.60207,6,6.478162
-30.649693,6,6.480157
-33.940937,7,6.483148
-36.66668,7,6.483148
-32.957943,6,6.483148
-39.98576,6,6.483148
-44.079556,6,6.491142
-33.07026,6,6.494135
-37.138668,6,6.494135
-37.381577,6,6.497125
-37.223717,6,6.500119
-39.15641,6,6.500119
-23.616879,6,6.500119
-32.469673,6,6.500119
-39.79722,6,6.508097
-39.37579,5,6.508097
-38.973473,6,6.51016
-37.21934,6,6.513152
-34.37848,6,6.516144
-30.014704,6,6.516144
-37.89547,6,6.516144
-35.008614,7,6.518138
-28.909773,6,6.523125
-39.029617,6,6.524122
-32.143032,6,6.526117
-37.282246,6,6.52911
-34.211296,6,6.532234
-28.571875,6,6.532234
-32.600597,6,6.532234
-40.38774,6,6.534229
-38.369083,5,6.539215
-29.605791,6,6.539215
-33.258804,6,6.539215
-27.37205,5,6.5452
-38.054462,6,6.5452
-32.04083,6,6.547194
-40.837135,6,6.547194
-32.467743,7,6.552214
-36.986057,6,6.555207
-32.85491,6,6.555207
-36.802773,7,6.5582
-35.0911,6,6.561191
-25.630259,6,6.561191
-47.060173,6,6.564182
-31.410013,7,6.567174
-37.549675,6,6.570173
-30.787554,6,6.573165
-38.843727,6,6.573165
-32.98288,6,6.57516
-37.820717,6,6.578153
-29.06289,6,6.578153
-38.3011,6,6.581143
-34.079662,6,6.583138
-29.376766,5,6.586132
-32.711205,6,6.586132
-30.683884,7,6.592219
-30.524519,7,6.596208
-39.38082,6,6.596208
-32.29622,7,6.599201
-34.72089,7,6.602194
-35.318375,6,6.602194
-37.467346,6,6.605186
-37.707554,6,6.605186
-41.527256,6,6.61416
-34.896873,7,6.61416
-37.813385,6,6.61416
-25.011724,6,16.962853
-35.528454,6,16.965846
-39.538372,6,16.968838
-32.905952,6,16.968838
-34.09903,7,16.968838
-36.226513,6,16.977886
-36.021248,6,16.977886
-23.19292,7,16.980878
-36.909317,6,16.980878
-35.28378,6,16.986863
-45.491768,6,16.986863
-33.982666,6,16.986863
-33.851078,6,16.995942
-45.380074,6,16.995942
-21.077848,6,16.998935
-28.220432,6,16.998935
-34.63076,6,17.00492
-28.821795,7,17.008907
-33.307194,6,17.015976
-29.320728,5,17.015976
-37.932266,6,17.015976
-33.612072,6,17.020004
-47.813435,17,17.020004
-25.383251,10,17.020004
-33.94766,5,17.022957
-41.141457,6,17.028942
-27.60188,6,17.034777
-51.26623,6,17.034777
-33.70128,6,17.034777
-35.65773,6,17.037769
-36.715214,6,17.037769
-33.35431,6,17.040761
-35.621883,7,17.040761
-37.827778,6,17.046745
-33.66899,5,17.049737
-38.562653,6,17.053726
-38.328762,6,17.053726
-38.653965,6,17.056718
-37.73078,6,17.056718
-32.97277,6,17.05971
-31.1391,6,17.05971
-39.46715,6,17.066727
-36.95463,6,17.069685
-39.37174,6,17.072899
-40.92439,6,17.072899
-34.63013,6,17.075893
-29.675335,6,17.075893
-40.97238,6,17.078884
-39.370895,6,17.078884
-28.901964,5,17.081877
-34.69865,6,17.087894
-38.254818,6,17.090852
-27.447216,6,17.093972
-33.955578,6,17.093972
-26.491533,6,17.096964
-32.397686,9,17.100973
-33.17407,7,17.100973
-34.113716,7,17.103947
-36.79275,7,17.110928
-36.616222,6,17.110928
-31.091694,6,17.113922
-37.881763,7,17.116911
-39.701508,6,17.116911
-35.232483,6,17.119903
-33.301632,6,17.119903
-34.41291,7,17.125887
-30.255577,6,17.128879
-30.12616,6,17.128879
-30.565657,5,17.132922
-33.608063,7,17.135998
-25.06587,6,17.138991
-34.68113,7,17.138991
-33.57573,7,17.141983
-32.51056,5,17.144974
-36.263233,7,17.148964
-38.672287,6,17.151956
-41.5085,7,17.151956
-38.223236,6,17.154931
-30.826208,5,17.154931
-25.297401,5,17.154931
-32.83689,7,17.162909
-35.38899,6,17.162909
-46.095528,6,17.165937
-35.688118,6,17.167896
-37.757984,6,17.170921
-31.147604,7,17.170921
-38.75407,6,17.170921
-38.346798,7,17.17397
-32.13909,5,17.175966
-30.05512,7,17.18095
-37.854485,6,17.18095
-31.170765,5,17.182915
-30.885618,7,17.184908
-31.21506,6,17.187934
-34.926228,7,17.187934
-33.160572,8,17.189895
-30.000248,7,17.192889
-34.859238,6,17.194883
-31.948652,7,17.199905
-35.27597,6,17.199905
-29.281017,6,17.201865
-44.814426,6,17.201865
-33.281708,7,17.206852
-26.153599,7,17.209879
-31.654621,6,17.209879
-23.327911,6,17.213885
-33.38552,7,17.216911
-34.461773,6,17.216911
-31.621908,7,17.218872
-38.103218,6,17.22386
-34.129192,7,17.22386
-54.332912,18,17.22386
-32.152718,7,17.226883
-39.13496,6,17.228878
-37.194763,6,17.23084
-31.805618,6,17.231877
-38.82195,6,17.233937
-30.110384,5,17.23593
-37.62909,6,17.238956
-37.433613,6,17.240917
-30.530315,7,17.240917
-35.765045,6,17.243943
-37.162914,6,17.245904
-35.01308,6,17.245904
-31.571383,6,17.24893
-32.14444,7,17.254002
-32.255524,6,17.254002
-38.815655,6,17.255964
-29.952875,6,17.255964
-24.702837,6,17.257958
-38.28271,6,17.26095
-37.32411,6,17.26095
-41.756824,6,17.262945
-36.49969,6,17.267931
-31.650684,6,17.267931
-32.610626,6,17.270957
-32.17832,6,17.273005
-22.646923,7,17.273005
-42.269375,6,17.275997
-41.29874,6,17.275997
-32.996525,6,17.279022
-36.908936,6,17.282978
-28.2729,7,17.286006
-33.073524,6,17.286006
-49.55038,6,17.287965
-30.577164,6,17.287965
-36.536907,6,17.289959
-35.020256,7,17.292948
-34.56312,6,17.292948
-38.53334,6,17.297967
-38.22751,6,17.299929
-37.95555,6,17.302954
-25.682821,7,17.302954
-34.505184,6,17.302954
-36.353683,6,17.304916
-27.546467,6,17.30691
-31.596952,6,17.30691
-32.991096,6,17.311898
-38.531487,6,17.316983
-33.63254,6,17.316983
-28.603806,7,17.316983
-35.70664,6,17.318945
-27.44036,7,17.318945
-38.719543,6,17.321972
-31.333803,6,17.321972
-37.78338,6,17.326959
-27.312315,5,17.328919
-30.438877,5,17.331943
-36.543747,6,17.331943
-29.479555,5,17.331943
-28.658648,7,17.33406
-37.8858,6,17.337084
-35.112823,6,17.337084
-33.742184,6,17.341042
-37.960182,6,17.344066
-40.44342,6,17.346028
-37.908173,6,17.346028
-29.153044,6,17.346028
-36.747803,6,17.348022
-39.184017,6,17.351053
-36.66772,7,17.352946
-34.406292,6,17.355973
-33.634937,6,17.357933
-38.935738,5,17.357933
-38.21399,6,17.360958
-38.715385,6,17.36292
-27.165508,7,17.36292
-36.733654,6,17.365944
-35.532387,6,17.367907
-37.6894,6,17.373003
-35.980946,6,17.373003
-28.504515,6,17.375033
-35.554028,9,17.376992
-37.390392,6,17.376992
-34.1152,7,17.380017
-34.21719,6,17.381979
-34.611412,7,17.381979
-36.446068,6,17.386999
-32.245274,7,17.38896
-38.557858,6,17.391985
-32.675037,7,17.395111
-39.230854,6,17.395111
-36.631115,8,17.395111
-33.22962,6,17.397072
-26.171656,5,17.400097
-37.54284,6,17.404054
-34.697815,5,17.407079
-36.203117,11,17.410081
-39.577015,6,17.410081
-30.778164,7,17.412033
-33.221645,8,17.412033
-36.727848,6,17.412033
-30.010338,7,17.417037
-42.63531,6,17.418999
-38.02665,6,17.422028
-39.758358,6,17.423987
-39.107994,6,17.423987
-33.405403,6,17.42701
-43.604267,6,17.42701
-39.317635,6,17.42701
-37.085316,6,17.430967
-38.538956,6,17.434094
-29.036764,6,17.436057
-43.835785,6,17.439084
-45.036537,6,17.439084
-36.396957,6,17.441043
-39.18495,6,17.441043
-35.220577,6,17.441043
-30.956978,5,17.448024
-27.942274,7,17.448024
-37.88299,6,17.448024
-31.142073,5,17.452967
-36.828644,6,17.452967
-26.407719,7,17.455993
-30.476631,6,17.455993
-34.709946,6,17.455993
-31.063509,6,17.462978
-38.099136,6,17.462978
-40.0475,6,17.462978
-25.734055,5,17.464936
-35.45879,6,17.46693
-24.597206,6,17.469955
-25.523962,7,17.471918
-33.17084,8,17.474055
-33.007942,5,17.474055
-35.031303,6,17.477048
-31.413515,6,17.477048
-26.349827,5,17.479042
-30.722687,7,17.482067
-35.725525,6,17.484029
-31.915472,5,17.484029
-24.825283,5,17.489048
-35.237648,6,17.489048
-33.760796,5,17.489048
-33.49373,7,17.491011
-42.33007,6,17.494079
-39.422512,6,17.496052
-30.323887,6,17.498046
-28.74788,7,17.501072
-30.69296,6,17.503033
-31.184093,6,17.503033
-32.911446,6,17.503033
-37.46863,6,17.506058
-29.844341,6,17.508019
-30.3682,5,17.511046
-38.598724,6,17.511046
-31.992844,6,17.514982
-32.948128,6,17.518007
-30.059635,5,17.518007
-37.635468,6,17.518007
-36.93818,6,17.518007
-41.300194,5,17.521963
-45.644836,6,17.521963
-29.11151,7,17.526988
-26.773617,5,17.528945
-42.30901,6,17.53197
-38.828606,6,17.53197
-38.87779,6,17.53197
-35.482327,8,17.534128
-31.816967,6,17.53609
-34.90246,7,17.539115
-38.08934,6,17.541077
-37.118603,6,17.543071
-38.22789,6,17.546064
-38.011395,6,17.546064
-31.070711,8,17.550053
-35.045925,6,17.550053
-31.659477,7,17.550053
-28.472889,7,17.555028
-35.640778,6,17.55699
-30.149216,7,17.55699
-36.635357,6,17.560015
-41.632935,6,17.560015
-29.260738,6,17.564969
-37.69586,7,17.566963
-43.102085,8,17.569955
-46.036858,6,17.57304
-38.712986,7,17.57304
-39.80172,6,17.57304
-39.087067,6,17.576066
-38.89647,7,17.578059
-31.842916,6,17.580021
-37.941647,6,17.583047
-34.14982,5,17.583047
-35.11449,6,17.587002
-30.18698,6,17.587002
-36.489708,6,17.587002
-29.992971,6,17.591989
-23.84136,7,17.591989
-36.664627,6,17.594064
-33.968597,6,17.597089
-36.248253,6,17.597089
-36.055042,6,17.602076
-40.28445,6,17.602076
-41.117012,6,17.606031
-37.04948,7,17.608026
-40.068047,6,17.609056
-32.682198,6,17.611019
-28.98239,7,17.614113
-34.25166,6,17.616072
-34.991997,6,17.616072
-35.320904,6,17.621059
-33.993977,5,17.621059
-33.560413,6,17.623053
-42.156425,6,17.626078
-31.554909,6,17.628039
-40.9628,6,17.631064
-37.071064,6,17.631064
-69.801865,19,17.633085
-27.922806,6,17.63508
-34.7227,6,17.63508
-41.587067,6,17.640067
-33.886395,5,17.640067
-40.770596,8,17.642061
-37.968346,6,17.645089
-30.802279,6,17.647048
-35.12389,5,17.647048
-33.683292,8,17.650073
-24.462597,6,17.650073
-40.56006,6,17.655097
-37.581245,6,17.655097
-28.853966,7,17.659053
-35.376316,5,17.659053
-30.852354,6,17.659053
-35.471165,6,17.662077
-35.18961,6,17.664072
-28.566593,7,17.666034
-40.56044,6,17.669061
-39.351517,6,17.669061
-33.30477,6,17.674052
-34.39871,5,17.674052
-32.662247,6,17.674052
-33.033382,5,17.676008
-28.81514,7,17.676008
-38.265675,6,17.680995
-35.684647,6,17.682991
-38.427746,6,17.682991
-37.62205,6,17.688014
-34.39093,6,17.688014
-40.974895,6,17.690004
-40.19678,7,17.690004
-40.721283,6,17.690004
-28.309696,6,17.694479
-33.327026,6,17.697504
-42.540443,6,17.697504
-37.03573,6,17.70146
-39.466408,6,17.70146
-35.27279,6,17.704489
-35.72144,6,17.704489
-20.316452,7,17.706448
-35.169754,6,17.708442
-34.483395,6,17.711468
-34.209763,7,17.714124
-38.842735,6,17.716082
-36.228985,6,17.716082
-38.81535,6,17.719106
-37.724747,6,17.721069
-42.86389,6,17.723063
-28.123264,8,17.724095
-33.18767,7,17.72805
-38.96577,6,17.72805
-35.857723,6,17.731074
-37.442173,6,17.731074
-41.400032,6,17.733377
-35.452946,6,17.735373
-36.980396,6,17.738396
-42.09492,6,17.738396
-34.38458,6,17.742353
-26.876179,5,17.742353
-36.34315,6,17.742353
-32.661102,7,17.747341
-29.94596,6,17.747341
-32.89718,6,17.750365
-38.01099,6,17.752924
-43.836285,6,17.752924
-41.13566,6,17.757126
-39.606792,7,17.76015
-27.21809,7,17.76015
-34.961983,6,17.762146
-32.951622,6,17.764107
-31.147858,6,17.767132
-38.33199,6,17.767132
-34.148582,9,17.769094
-29.002033,6,17.774102
-32.99464,7,17.774102
-36.98178,6,17.774102
-35.684177,6,17.777126
-42.68424,6,17.779089
-32.181934,6,17.782113
-37.539017,6,17.782113
-32.19659,5,17.786071
-39.95539,7,17.786071
-32.9318,6,17.788064
-33.22514,6,17.791089
-36.225456,7,17.791089
-22.287191,7,17.796103
-32.139137,6,17.796103
-35.629326,6,17.796103
-25.506744,6,17.800057
-30.12899,7,17.803082
-36.587563,6,17.803082
-31.95082,6,17.805044
-32.710148,6,17.810031
-34.43069,8,17.810031
-32.541817,6,17.810031
-37.705235,6,17.810031
-41.93481,6,17.814892
-41.961422,6,17.817916
-32.235706,6,17.819877
-32.219013,7,17.819877
-34.0469,6,17.824898
-30.91488,6,17.824898
-33.064175,6,17.824898
-28.633276,6,17.824898
-33.861217,5,17.831846
-26.298138,7,17.831846
-37.103065,6,17.834951
-31.35656,8,17.836911
-38.54772,6,17.839903
-32.416687,6,17.839903
-38.542465,6,17.839903
-33.937523,6,17.846917
-36.896107,6,17.848879
-26.424181,7,17.848879
-34.471115,6,17.851903
-33.04134,11,17.851903
-37.30466,6,17.853931
-36.425133,6,17.853931
-27.468115,6,17.853931
-31.418755,6,17.861942
-36.531372,6,17.863938
-40.44691,6,17.866896
-36.969868,7,17.866896
-36.970787,6,17.866896
-33.725517,6,17.869889
-32.24714,6,17.869889
-28.017506,6,17.869889
-33.73753,7,17.882209
-29.31907,6,17.882209
-26.390636,5,17.885201
-38.663975,6,17.885201
-36.666203,6,17.885201
-24.594938,6,17.888193
-27.187654,7,17.891184
-28.615683,6,17.898899
-38.09124,6,17.901923
-29.684738,6,17.901923
-31.84164,6,17.901923
-20.326952,7,17.901923
-37.210014,6,17.904907
-33.423386,7,17.909885
-32.326916,6,17.914926
-34.33246,6,17.917892
-37.078903,6,17.917892
-29.9239,5,17.917892
-40.65927,6,17.917892
-86.80169,19,17.920886
-37.212868,7,17.920886
-32.59118,6,17.92587
-43.60224,6,17.930857
-31.63348,6,17.933139
-30.389465,6,17.933139
-29.202139,6,17.936136
-27.553347,6,17.936136
-41.32949,7,17.936136
-27.478626,7,17.936136
-32.121677,6,17.941118
-36.88019,6,17.949097
-37.690773,6,17.949097
-30.820095,7,17.949097
-33.69961,6,17.952088
-35.023132,6,17.952088
-44.360268,6,17.952088
-29.728804,7,17.955117
-35.9758,6,17.957112
-29.736464,5,17.962098
-38.15185,6,17.968082
-22.035845,7,17.968082
-36.994755,7,17.968082
-37.102997,6,17.968082
-44.792263,6,17.968082
-38.01403,6,17.971076
-37.76588,6,17.973161
-32.368057,6,17.979145
-40.01122,5,17.981139
-33.55453,6,17.984131
-41.862797,6,17.984131
-30.784397,7,17.987123
-31.41028,6,17.987123
-33.321583,7,17.987123
-37.324062,6,17.989118
-31.934122,6,17.995108
-29.749836,5,17.998099
-36.319782,6,17.998099
-39.013107,6,18.000093
-42.06718,6,18.003086
-36.548252,6,18.003086
-37.476173,6,18.003086
-23.67625,7,18.009069
-40.909023,6,18.012062
-36.149727,6,18.015157
-32.03216,6,18.015157
-30.737164,6,18.02114
-44.732372,7,18.02114
-29.045523,6,18.02114
-38.093628,6,18.02114
-34.1994,5,18.023135
-37.83982,6,18.029119
-36.36392,6,18.031114
-32.94517,7,18.034195
-37.95521,6,18.037187
-42.529324,6,18.037187
-35.255116,6,18.037187
-33.645866,7,18.040211
-37.522785,6,18.040211
-29.890186,6,18.045166
-37.121742,6,18.048158
-36.3514,6,18.051149
-31.964508,6,18.053225
-37.55072,6,18.053225
-40.57085,6,18.056216
-20.942476,7,18.056216
-39.658817,6,18.056216
-42.341084,6,18.0622
-38.390827,6,18.065192
-34.85341,6,18.067187
-31.0167,5,18.070179
-36.78054,6,18.070179
-34.831135,6,18.073168
-33.89643,7,18.073168
-34.6222,7,18.07616
-33.924305,6,18.079152
-32.864807,5,18.085138
-42.86318,6,18.085138
-35.124653,6,18.088128
-35.75653,6,18.092119
-25.966711,7,18.095116
-25.727621,7,18.098108
-33.602123,6,18.098108
-44.65644,6,18.104092
-32.43638,7,18.110075
-36.3424,8,18.110075
-36.34156,7,18.113211
-30.265265,5,18.11421
-39.234146,6,18.117237
-61.62014,17,18.117237
-35.918495,8,18.1201
-34.914413,6,18.123092
-26.26419,5,18.126084
-38.131943,5,18.126084
-31.87005,6,18.132068
-41.347195,6,18.132068
-36.60683,5,18.135214
-38.096504,6,18.135214
-36.501995,7,18.137209
-34.68599,6,18.143193
-36.603634,6,18.143193
-31.615383,7,18.143193
-34.086338,6,18.14818
-29.422068,5,18.14818
-31.583158,5,18.14818
-37.562874,7,18.151171
-39.338665,6,18.153994
-36.22581,6,18.159979
-34.44452,7,18.161973
-33.80126,7,18.161973
-34.176617,6,18.165963
-30.901617,5,18.165963
-34.624615,7,18.167956
-38.81427,7,18.168954
-38.426003,6,18.170949
-40.54505,6,18.176931
-38.78135,6,18.179923
-40.87638,6,18.179923
-34.655426,6,18.182914
-40.52164,7,18.18491
-29.650656,6,18.18491
-36.8735,7,18.187942
-31.572054,7,18.190894
-33.052876,6,18.193984
-35.731907,6,18.196975
-34.326126,7,18.199968
-34.872105,6,18.201962
-37.483498,6,18.201962
-29.094425,8,18.204953
-38.320614,6,18.204953
-32.607735,6,18.20994
-36.889053,6,18.212957
-41.72992,9,18.215949
-39.66072,6,18.218966
-39.77566,7,18.218966
-31.348925,6,18.218966
-34.435513,6,18.221933
-33.14153,6,18.221933
-32.75391,6,18.226919
-33.489162,6,18.229911
-37.653603,6,18.232984
-34.846024,6,18.235975
-38.076046,6,18.235975
-34.5261,6,18.235975
-34.648144,6,18.238966
-33.194412,7,18.24196
-35.629917,6,18.24495
-39.308407,6,18.246945
-30.495167,6,18.251932
-34.54298,6,18.251932
-37.102406,7,18.251932
-30.567772,7,18.255352
-33.235836,7,18.258345
-39.192554,6,18.258345
-22.927614,7,18.263355
-32.38467,6,18.263355
-32.263824,6,18.268317
-32.939663,6,18.268317
-33.65113,6,18.268317
-33.336067,5,18.271309
-34.468227,6,18.271309
-34.96103,6,18.274106
-30.237846,6,18.279068
-33.747498,7,18.2821
-23.336088,6,18.285053
-31.7019,5,18.285053
-39.944416,6,18.288043
-38.235966,7,18.288043
-31.764631,7,18.288043
-43.352016,6,18.29106
-24.904102,6,18.296291
-33.725998,5,18.301279
-43.92289,6,18.301279
-35.28967,7,18.301279
-34.542496,7,18.304271
-30.393024,6,18.304271
-38.767433,6,18.304271
-34.841038,7,18.309257
-38.69878,6,18.312248
-37.692284,6,18.317298
-31.033045,6,18.317298
-31.639822,6,18.317298
-44.803303,6,18.32029
-28.805922,7,18.322285
-33.729267,7,18.323282
-30.352985,6,18.325278
-39.773396,6,18.328269
-35.051537,5,18.331261
-35.723465,6,18.334319
-43.51798,6,18.334319
-31.686325,6,18.337311
-30.957388,6,18.340303
-37.158386,6,18.340303
-32.960445,7,18.34529
-34.36814,7,18.351274
-30.690573,8,18.351274
-34.894016,6,18.351274
-29.291805,6,18.351274
-28.860336,7,18.356231
-35.520073,6,18.356231
-35.31058,7,18.359223
-32.00033,6,18.362216
-38.483963,6,18.367203
-41.85954,6,18.367203
-33.91346,6,18.367203
-34.82964,7,18.370195
-38.207787,6,18.373001
-34.10657,7,18.375214
-33.613464,7,18.378207
-39.630306,7,18.381199
-32.061275,6,18.384191
-29.424814,7,18.386185
-35.99112,6,18.386185
-28.219254,7,18.386185
-36.06031,7,18.39217
-30.718561,5,18.395233
