#{"t_start": 1754489820.6862004, "env_id": "None"}
r,l,t
-2399.0386,128,1122.728135
-90.794464,78,1122.728135
-1953.1759,120,1122.738251
-1705.3068,118,1122.738251
-90.222565,67,1122.777963
-1559.4838,120,1122.817418
-75.220764,55,1122.828054
-2006.6608,137,1122.833114
-204.00566,89,1122.864686
-207.50629,62,1122.878389
-2452.8962,141,1122.880886
-79.47923,66,1122.918079
-203.21587,122,1122.918079
-1217.5197,115,1122.918079
-78.08936,67,1122.970711
-103.11253,90,1122.970711
-79.63219,59,1123.010381
-1804.9362,120,1123.013386
-99.439644,62,1123.016818
-94.27019,91,1123.018171
-1160.0203,98,1123.028193
-98.028564,82,1123.048218
-57.728138,50,1123.048218
-165.94278,69,1123.079781
-78.546104,54,1123.123305
-213.78477,69,1123.137247
-1007.72144,86,1123.155833
-209.12508,71,1123.16802
-270.4743,104,1123.19
-2101.0032,120,1123.208244
-77.89622,57,1123.208244
-205.6556,67,1123.237977
-2007.3435,125,1123.258041
-1560.498,109,1123.258041
-82.59236,65,1123.269807
-221.83386,80,1123.278076
-79.7305,64,1123.288011
-81.67204,68,1123.349438
-88.82337,71,1123.367969
-1408.7767,105,1123.367969
-158.71834,76,1123.38983
-76.14457,67,1123.391542
-156.64581,80,1123.406628
-1904.3055,138,1123.485816
-82.44688,84,1123.528165
-2597.1865,185,1123.533194
-87.05167,81,1123.551049
-76.55806,72,1123.554842
-1214.3636,97,1123.565658
-1560.2177,109,1123.603922
-80.4135,71,1123.628129
-83.42138,59,1123.654896
-2101.9194,169,1123.657016
-76.031654,71,1123.660295
-81.657776,70,1123.671629
-85.25152,68,1123.681077
-1856.3446,118,1123.737626
-84.08812,85,1123.752752
-86.4099,69,1123.778224
-205.16403,64,1123.77985
-221.63492,80,1123.794054
-1857.4639,100,1123.851848
-159.30089,67,1123.85796
-216.58301,65,1123.89152
-78.241714,68,1123.894685
-2853.4263,155,1123.894685
-2054.96,148,1123.899996
-1609.5089,106,1123.915298
-73.90266,56,1123.948129
-163.6205,69,1123.96228
-79.531235,59,1123.97831
-216.06226,71,1123.999097
-211.76303,67,1124.010085
-1012.1767,96,1124.06845
-3251.302,170,1124.070457
-81.17607,70,1124.074915
-217.7958,97,1124.109334
-1854.1819,137,1124.111745
-219.62918,89,1124.130962
-81.528305,77,1124.133961
-1111.6266,85,1124.138008
-159.44676,69,1124.195824
-78.07535,55,1124.208156
-209.40642,69,1124.247988
-1658.3372,108,1124.247988
-97.1328,80,1124.279832
-1259.2502,95,1124.308355
-1902.5092,123,1124.328376
-2454.0034,149,1124.328376
-75.11903,79,1124.328376
-215.46745,86,1124.359141
-84.132195,60,1124.387396
-216.5663,82,1124.400303
-155.89645,68,1124.446758
-80.94866,66,1124.477388
-205.27539,91,1124.491805
-77.52843,63,1124.509418
-1954.4272,150,1124.516509
-75.22089,75,1124.516509
-2201.3013,134,1124.539817
-68.697975,56,1124.544312
-1955.0884,126,1124.545697
-209.75648,71,1124.595997
-93.11871,69,1124.609278
-76.72964,71,1124.628982
-161.3013,73,1124.63904
-86.21227,77,1124.646391
-155.07089,67,1124.656835
-87.67833,85,1124.691513
-210.29288,91,1124.698951
-82.203476,63,1124.705188
-79.81662,63,1124.764832
-1116.5098,85,1124.782197
-76.1786,56,1124.784115
-1609.1919,105,1124.805651
-87.736435,83,1124.83575
-2100.8645,139,1124.841928
-1358.9335,90,1124.854207
-74.61154,58,1124.860526
-1459.2083,129,1124.862522
-1954.1266,120,1124.986353
-1063.8633,108,1124.989877
-2055.0962,136,1125.014533
-1657.3365,107,1125.023284
-1251.0824,105,1125.028317
-1709.1229,116,1125.028317
-1454.1383,106,1125.03816
-67.66051,56,1125.108416
-165.52837,83,1125.11318
-78.46219,67,1125.11318
-1256.3622,93,1125.133242
-79.49228,69,1125.138024
-2649.5923,174,1125.138024
-212.44821,68,1125.138024
-1154.5698,104,1140.788114
-84.437874,61,1140.827923
-86.433044,72,1140.827923
-1108.5835,79,1140.836234
-157.23584,99,1140.868081
-162.08719,86,1140.883986
-84.42351,74,1140.908077
-79.365776,66,1140.938189
-219.69086,67,1140.938189
-2104.6292,134,1140.958314
-2102.2537,137,1140.968239
-80.93348,61,1140.97958
-213.29663,101,1140.998244
-1108.4572,93,1141.028062
-268.65033,69,1141.028062
-79.64922,56,1141.048215
-227.58679,93,1141.098331
-205.75598,70,1141.098331
-78.353905,86,1141.114338
-76.79604,58,1141.128189
-1707.7418,116,1141.143805
-77.653595,77,1141.178835
-1905.8488,123,1141.236915
-80.22583,71,1141.255072
-212.38686,66,1141.283903
-74.51837,59,1141.298199
-1165.2339,104,1141.328074
-211.1188,67,1141.378168
-83.47798,64,1141.388194
-2103.3982,135,1141.40422
-271.577,70,1141.451796
-215.22173,92,1141.488265
-2350.8054,176,1141.508186
-81.25756,67,1141.531453
-162.41095,74,1141.531453
-76.46129,63,1141.538154
-1500.4865,116,1141.563208
-82.81362,66,1141.579123
-82.60066,68,1141.610436
-9243.517,279,1141.614148
-83.393456,65,1141.628049
-80.47966,67,1141.648202
-74.73126,71,1141.658202
-108.46323,80,1141.673891
-230.63655,91,1141.738237
-1163.317,85,1141.757927
-101.41915,70,1141.769006
-177.37862,87,1141.769006
-81.58844,75,1141.788111
-82.21585,69,1141.788111
-2103.5068,136,1141.788111
-212.33615,73,1141.848332
-2554.0781,155,1141.864273
-83.17616,68,1141.880022
-215.40811,70,1141.897928
-1265.5135,93,1141.931571
-1600.9055,129,1141.959498
-87.267746,71,1141.959498
-82.119835,68,1141.968301
-2654.7576,134,1141.977905
-2054.4558,126,1141.987879
-205.70499,98,1142.038174
-78.99559,68,1142.048051
-1258.8546,90,1142.057996
-73.005264,55,1142.0781
-81.612564,63,1142.085397
-76.55194,66,1142.088264
-80.17698,59,1142.148016
-83.963165,65,1142.168058
-216.5681,70,1142.187984
-82.16553,75,1142.198236
-2151.5667,140,1142.218366
-1262.6002,87,1142.218366
-1854.1132,137,1142.278272
-81.26618,58,1142.278272
-1062.403,87,1142.314956
-101.27254,102,1142.318153
-82.432304,62,1142.327982
-75.10387,65,1142.327982
-3448.1536,201,1142.327982
-76.0885,56,1142.379885
-79.12909,78,1142.419386
-76.06339,72,1142.438053
-78.99576,69,1142.444215
-84.466225,78,1142.458139
-78.58776,64,1142.483348
-66.683876,53,1142.49926
-1216.1505,110,1142.515045
-1950.843,128,1142.530941
-203.21172,64,1142.548351
-79.63098,74,1142.607898
-77.26956,67,1142.618266
-83.191925,67,1142.628204
-1606.2015,114,1142.628204
-79.491234,62,1142.628204
-7590.239,293,1142.698222
-73.98806,54,1142.704461
-149.3519,95,1142.715035
-1753.3062,150,1142.72033
-162.3078,68,1142.7483
-79.18917,76,1142.751957
-81.116,73,1142.751957
-83.29207,59,1142.799801
-159.15106,65,1142.815893
-78.14131,64,1142.831864
-84.13058,70,1142.837907
-79.84206,64,1142.864335
-78.20726,66,1142.864335
-2053.3682,133,1142.868208
-101.670876,63,1142.90823
-1060.5824,90,1142.90823
-208.0327,71,1142.92829
-88.54674,62,1142.92829
-212.71419,70,1142.948214
-63.004704,54,1142.948214
-81.07177,69,1142.967924
-59.29657,47,1142.977992
-1213.985,90,1143.008302
-80.55728,66,1143.047939
-79.54715,73,1143.058151
-67.48829,55,1143.087942
-93.31709,77,1143.087942
-1554.7407,124,1143.128302
-81.226906,59,1143.158158
-79.33696,64,1143.178005
-217.72594,94,1143.188197
-1707.7383,137,1143.199076
-85.60719,68,1143.215253
-2451.4915,159,1143.261935
-80.1151,64,1143.318138
-1157.5052,97,1143.328115
-97.20519,86,1143.328115
-79.68667,92,1143.352773
-1162.6453,96,1143.374215
-3049.0005,163,1143.38874
-213.43922,67,1143.391927
-2299.6965,146,1143.391927
-81.66086,65,1143.453352
-156.5255,69,1143.464678
-84.43512,73,1143.467972
-89.71676,64,1143.487944
-75.86287,78,1143.498164
-81.348274,65,1143.507995
-81.95487,69,1143.518055
-219.62209,86,1143.550799
-90.668564,76,1143.578255
-68.89768,57,1143.598502
-83.71091,66,1143.627973
-1259.9854,99,1143.638075
-205.60043,88,1143.638075
-104.98621,87,1143.638075
-74.75298,57,1143.638075
-203.09688,124,1143.669757
-79.00011,73,1143.701594
-83.94116,70,1143.718367
-69.009705,59,1143.718367
-80.80783,66,1143.748966
-85.652855,70,1143.76465
-79.197014,72,1143.768042
-104.923744,84,1143.780519
-96.39332,76,1143.806152
-81.64159,65,1143.818279
-82.14501,70,1143.847909
-78.59483,55,1143.847909
-73.90858,52,1143.860378
-215.6304,75,1143.907982
-83.713165,62,1143.928336
-77.10574,68,1143.948401
-206.77048,96,1143.958313
-2154.4348,134,1143.971449
-77.86129,71,1143.978351
-79.48424,68,1143.978351
-214.27707,89,1144.018156
-78.05266,68,1144.038205
-75.39254,52,1144.058279
-204.92433,89,1144.068254
-158.74506,70,1144.068254
-82.832924,63,1144.08147
-84.29468,63,1144.088212
-214.55685,86,1144.128174
-81.56559,68,1144.138159
-78.25339,66,1144.148333
-77.27893,72,1144.178119
-72.472206,55,1144.178119
-65.71536,59,1144.178119
-64.86287,55,1144.218226
-211.16592,94,1144.226332
-1656.9806,114,1144.25798
-79.08208,82,1144.278249
-88.855865,62,1144.287969
-82.55581,71,1144.307947
-81.03854,71,1144.358174
-2001.8333,127,1161.128278
-81.28978,68,1161.128278
-59.61222,51,1161.147989
-85.6115,65,1161.147989
-158.75879,87,1161.178252
-1451.834,138,1161.208039
-2504.9246,170,1161.22831
-1160.3215,91,1161.25787
-212.00308,68,1161.269624
-79.34276,74,1161.269624
-1157.4591,99,1161.298293
-1655.5084,110,1161.3181
-100.428314,88,1161.333425
-61.18481,54,1161.368201
-225.46458,87,1161.378277
-64.20849,54,1161.398161
-1104.0084,106,1161.398161
-77.54432,89,1161.418234
-104.183334,95,1161.443794
-80.381615,59,1161.448288
-215.41856,68,1161.448288
-76.13009,64,1161.498072
-78.55549,70,1161.507192
-80.90625,66,1161.523098
-215.83623,70,1161.529076
-81.7861,69,1161.547996
-81.93742,64,1161.558321
-269.34097,68,1161.57076
-71.23287,61,1161.608026
-213.18954,87,1161.608026
-88.009026,62,1161.608026
-210.10211,73,1161.637985
-81.9687,68,1161.637985
-81.44794,62,1161.650341
-82.59488,72,1161.67813
-75.61989,68,1161.681089
-95.90555,69,1161.712923
-84.1113,71,1161.712923
-74.40927,55,1161.729813
-80.9821,68,1161.748108
-78.978546,57,1161.767874
-1007.71796,113,1161.787986
-1359.766,101,1161.798028
-88.5661,63,1161.808748
-213.77393,75,1161.829819
-75.76116,59,1161.84811
-74.21884,53,1161.857912
-85.30723,74,1161.857912
-80.43976,58,1161.888134
-1854.4015,130,1161.898228
-83.67337,54,1161.918025
-75.19815,78,1161.937892
-77.76221,58,1161.958249
-205.00839,94,1162.007973
-71.96641,76,1162.030024
-80.3981,84,1162.037989
-80.969284,62,1162.0483
-1208.2827,120,1162.076345
-74.91428,70,1162.078279
-2000.9059,131,1162.094057
-95.15742,62,1162.10902
-68.588165,59,1162.129921
-1206.0625,128,1162.139776
-86.92129,62,1162.160213
-70.31188,60,1162.177914
-59.35983,53,1162.187844
-82.20541,66,1162.19819
-1008.13477,90,1162.208122
-80.09672,63,1162.258019
-61.55309,50,1162.258019
-80.89983,66,1162.269982
-83.212204,70,1162.308279
-98.5034,66,1162.318306
-82.76366,64,1162.318306
-64.826996,52,1162.358141
-209.10638,92,1162.381437
-209.22284,64,1162.387859
-1848.2849,165,1162.43024
-62.34246,56,1162.431271
-67.027985,59,1162.460629
-75.392105,58,1162.485007
-150.85011,127,1162.492371
-213.38503,68,1162.515951
-68.3454,50,1162.517961
-81.83021,64,1162.539992
-1904.8433,127,1162.547894
-2053.2585,140,1162.571935
-107.4409,65,1162.577933
-69.31965,54,1162.597977
-83.885445,62,1162.604093
-215.01785,71,1162.657989
-156.9273,82,1162.677951
-63.34226,53,1162.68202
-217.34071,70,1162.692113
-81.980286,74,1162.692113
-81.50581,62,1162.707928
-62.70343,54,1162.78809
-87.066,74,1162.798115
-80.19157,64,1162.798115
-1402.8939,103,1162.798115
-80.40888,71,1162.80813
-81.94694,65,1162.811682
-74.54238,66,1162.83046
-1752.8732,134,1162.86111
-71.62172,59,1162.914881
-80.20913,68,1162.925829
-113.94318,67,1162.933315
-78.20209,71,1162.946477
-159.43152,70,1162.948626
-215.71703,69,1162.959349
-149.39569,100,1162.990943
-71.56194,52,1163.008278
-88.34,97,1163.037901
-162.68858,64,1163.037901
-74.914055,64,1163.061299
-96.89351,77,1163.088079
-83.2029,65,1163.108163
-81.80821,66,1163.125237
-1211.2067,101,1163.141151
-72.49579,63,1163.14799
-74.25242,65,1163.14799
-1654.3558,133,1163.167893
-81.05298,68,1163.178213
-75.62727,50,1163.188924
-58.4591,50,1163.238253
-83.745804,53,1163.238253
-157.98743,73,1163.248049
-62.720078,51,1163.252465
-72.4496,55,1163.2682
-154.76125,87,1163.287828
-75.03836,75,1163.317984
-1805.0154,153,1163.34829
-208.29613,71,1163.358039
-83.69487,71,1163.368068
-82.496155,75,1163.380028
-221.95848,72,1163.388285
-82.433075,59,1163.418129
-96.193405,84,1163.42793
-1357.8529,119,1163.43803
-80.94485,67,1163.456792
-74.649,54,1163.488167
-82.38243,68,1163.497926
-105.13712,77,1163.497926
-84.920395,60,1163.522892
-63.715622,52,1163.522892
-208.28201,99,1163.5279
-81.761024,63,1163.557905
-79.94591,73,1163.588169
-83.684044,64,1163.607914
-72.803955,52,1163.61788
-73.35339,56,1163.62785
-83.063705,74,1163.638305
-91.78998,64,1163.638305
-81.05369,64,1163.668105
-112.384094,67,1163.707952
-80.60083,65,1163.729236
-81.876625,63,1163.731963
-1702.8909,142,1163.731963
-106.17608,67,1163.748037
-1257.53,93,1163.768177
-102.59342,67,1163.77794
-161.53398,69,1163.818059
-104.99168,74,1163.840775
-79.18373,63,1163.847957
-84.46013,90,1163.872433
-1948.7911,151,1163.878298
-76.00575,75,1163.878298
-77.059265,55,1163.928246
-81.227325,71,1163.957991
-1258.2377,96,1163.957991
-82.07938,72,1163.98783
-84.85236,71,1163.98783
-3502.4402,169,1163.997948
-1753.3027,145,1164.008012
-213.52258,83,1164.018111
-61.05901,51,1164.067921
-222.71829,73,1164.088164
-81.57975,76,1164.088164
-204.67746,70,1164.147979
-84.14353,82,1164.147979
-2106.9058,138,1164.178021
-78.33674,106,1164.18814
-1604.5779,110,1164.219679
-87.96134,74,1164.248063
-1162.226,101,1164.288045
-1207.7043,98,1164.299058
-81.132385,75,1164.30824
-78.872185,65,1164.394538
-71.83413,51,1164.416392
-208.86865,89,1164.418114
-1753.5555,113,1164.428303
-81.16424,69,1164.441924
-1853.5227,139,1164.447936
-1900.7797,127,1164.468211
-77.827545,72,1164.468211
-79.80517,54,1164.521924
-205.17886,69,1164.527829
-78.37991,51,1164.532308
-79.274635,65,1164.538411
-83.10783,63,1164.538411
-68.3695,53,1164.548004
-65.41595,50,1164.553953
-77.84841,65,1164.580147
-67.12739,49,1164.601366
-72.81336,49,1164.617902
-62.53322,48,1164.633225
-79.55888,55,1164.638336
-83.06134,70,1164.649328
-82.35247,79,1164.658134
-217.26628,66,1164.668051
-68.30902,65,1164.688214
-80.02474,66,1164.717897
-82.48666,64,1164.743544
-81.253494,66,1164.759348
-956.3494,91,1164.780029
-78.49312,69,1164.780029
-76.39678,68,1181.707984
-1505.7566,112,1181.748286
-90.343895,81,1181.75806
-102.62655,62,1181.75806
-77.618484,83,1181.778098
-76.79955,65,1181.79115
-79.44875,71,1181.798211
-70.418236,54,1181.798211
-1853.6075,150,1181.827964
-77.72805,60,1181.858281
-80.45824,62,1181.869231
-201.96567,81,1181.897996
-81.63238,58,1181.901047
-79.26262,67,1181.908089
-86.091545,65,1181.917884
-77.11045,50,1181.917884
-75.016685,62,1181.980461
-96.38429,73,1182.014041
-154.8207,66,1182.038069
-78.781044,69,1182.038069
-76.125824,61,1182.048254
-2457.2769,130,1182.059746
-78.09462,70,1182.068238
-63.278362,48,1182.091377
-77.67041,60,1182.147821
-63.075825,55,1182.155086
-79.57856,66,1182.178009
-78.83647,57,1182.178009
-67.86949,53,1182.203103
-83.98381,76,1182.21919
-208.46785,71,1182.227936
-81.876076,61,1182.28228
-81.056015,73,1182.298173
-84.077576,63,1182.317884
-4293.423,192,1182.317884
-76.733574,62,1182.317884
-64.76667,48,1182.323575
-1157.296,99,1182.423502
-79.01395,65,1182.431343
-66.6105,56,1182.439066
-70.627464,55,1182.439066
-217.58676,67,1182.453975
-79.178444,67,1182.458187
-79.40234,101,1182.533915
-58.18825,50,1182.533915
-79.66098,65,1182.558171
-62.33191,53,1182.558171
-2051.4482,157,1182.558171
-105.110146,67,1182.57793
-86.25972,63,1182.588035
-68.6522,49,1182.629107
-72.20672,54,1182.63914
-61.21012,49,1182.650242
-79.02934,61,1182.678266
-100.78534,124,1182.678266
-84.523575,74,1182.698275
-80.93488,63,1182.758035
-78.1826,76,1182.778059
-108.47312,65,1182.778059
-1558.8224,107,1182.778059
-79.81287,58,1182.788049
-81.08528,65,1182.807898
-82.94945,69,1182.827913
-1954.2924,144,1182.868028
-80.242584,64,1182.880581
-65.15322,53,1182.880581
-75.17654,54,1182.887854
-73.54617,56,1182.917847
-79.20216,75,1182.917847
-83.158516,64,1182.958275
-52.350292,48,1182.977923
-83.39307,67,1182.997884
-86.62953,61,1182.997884
-72.002495,63,1183.008037
-66.98709,54,1183.017878
-75.74016,58,1183.057846
-145.87999,154,1183.078192
-83.82894,88,1183.088068
-88.39661,66,1183.098282
-93.86518,61,1183.107935
-73.838554,52,1183.107935
-77.91991,51,1183.119557
-87.667404,63,1183.119557
-66.00104,54,1183.168059
-64.31185,56,1183.224654
-70.20506,55,1183.22968
-213.67859,71,1183.22968
-75.68445,76,1183.261266
-209.72934,99,1183.298012
-81.78869,74,1183.318124
-78.04452,52,1183.328253
-66.96242,57,1183.338078
-1705.9557,119,1183.34825
-83.81294,67,1183.34825
-99.37674,66,1183.37801
-72.79572,53,1183.407917
-74.19037,68,1183.407917
-76.54739,54,1183.420078
-2201.1865,187,1183.428032
-62.717606,56,1183.428032
-62.631763,49,1183.440488
-96.81007,67,1183.498232
-74.6087,53,1183.498232
-59.08528,50,1183.498232
-81.463005,100,1183.517941
-69.329765,52,1183.517941
-84.19021,65,1183.529958
-206.04524,68,1183.547992
-74.69313,56,1183.598274
-70.01017,58,1183.598274
-84.80453,66,1183.638225
-1456.7615,114,1183.638225
-80.444145,71,1183.64857
-81.174515,68,1183.668108
-75.350395,50,1183.691627
-75.58224,60,1183.719851
-1658.0846,112,1183.735536
-1859.0522,130,1183.740644
-161.62494,64,1183.767145
-83.953705,67,1183.768159
-75.63302,53,1183.788275
-79.83853,71,1183.788275
-80.56353,68,1183.798888
-65.83945,53,1183.830421
-97.21675,65,1183.840509
-80.973564,58,1183.840509
-164.61009,71,1183.893729
-82.052956,86,1183.909734
-214.29526,70,1183.918085
-81.1494,73,1183.918085
-156.47336,70,1183.925616
-56.898026,51,1183.928016
-98.985504,73,1183.95795
-67.111084,57,1183.988101
-82.046104,56,1184.00789
-219.55173,113,1184.019858
-86.01637,61,1184.019858
-84.86222,72,1184.040641
-78.780685,68,1184.040641
-85.30328,79,1184.048144
-77.84436,67,1184.072572
-76.13088,54,1184.108063
-79.09568,69,1184.128106
-76.160194,52,1184.131485
-80.69392,90,1184.147825
-230.60338,86,1184.18809
-959.6472,101,1184.19809
-76.749306,51,1184.218226
-211.4803,61,1184.226893
-82.806244,66,1184.249159
-77.985466,61,1184.258251
-1508.0892,103,1184.258251
-1754.5337,137,1184.295747
-73.807785,56,1184.29808
-62.431126,52,1184.311778
-84.38158,62,1184.368174
-1359.0178,104,1184.378104
-81.02001,75,1184.388292
-74.9137,54,1184.391741
-89.09138,94,1184.391741
-84.00427,65,1184.428125
-77.8506,93,1184.458235
-69.33225,55,1184.458235
-78.13765,51,1184.487952
-85.42229,63,1184.508635
-220.82141,67,1184.51408
-81.39086,71,1184.51621
-78.45247,60,1184.541028
-2250.8047,164,1184.565073
-79.58298,64,1184.590145
-71.65085,55,1184.608051
-82.74902,71,1184.617882
-70.60785,59,1184.617882
-1062.8766,97,1184.642782
-79.601105,85,1184.689555
-90.029724,76,1184.689555
-81.01572,71,1184.707904
-64.125,54,1184.707904
-80.42973,67,1184.721314
-77.56295,57,1184.737831
-87.76412,95,1184.769231
-1997.1362,158,1184.778253
-74.68335,53,1184.788057
-112.67073,67,1184.788057
-165.04433,70,1184.801006
-75.97264,64,1184.801006
-82.10538,58,1184.808262
-161.26031,69,1184.841488
-81.98584,47,1184.867963
-162.29634,70,1184.88826
-62.78244,55,1184.88826
-82.927376,61,1184.907896
-105.9262,69,1184.912637
-94.325676,88,1184.928189
-1060.9596,104,1184.938031
-103.96012,67,1184.948277
-86.99582,64,1184.968222
-63.045704,53,1184.978001
-82.041504,67,1185.008278
-81.438576,72,1185.023147
-80.92309,67,1185.028138
-1305.2081,102,1185.054846
-217.52444,67,1185.058232
-100.874306,106,1185.117795
-80.83077,63,1185.12811
-210.60123,98,1185.157847
-84.21567,71,1185.165862
-61.53598,52,1185.17126
-115.987816,66,1185.17126
-87.29802,62,1185.187962
-1952.125,133,1185.229846
-74.84045,66,1185.26826
-71.78755,52,1185.26826
-106.945564,66,1185.278024
-71.050705,60,1185.293746
-76.03359,62,1185.297798
-81.74172,63,1185.317966
-75.77126,54,1185.338218
-75.18947,57,1185.377846
-59.656567,49,1185.377846
-1455.7035,110,1185.389107
-80.54042,68,1185.398245
-75.30927,59,1185.408057
-75.40018,52,1185.408057
-95.3336,79,1185.408057
-73.23424,54,1185.436336
-79.03715,64,1185.488264
-77.19085,57,1185.50001
-81.72003,69,1202.397881
-80.983696,75,1202.402605
-84.224556,62,1202.411345
-80.514336,62,1202.411345
-83.25778,68,1202.418004
-82.54377,79,1202.467728
-66.4043,50,1202.503098
-163.70934,68,1202.52
-203.10779,66,1202.528184
-74.73803,60,1202.538216
-82.48426,67,1202.558119
-82.33556,62,1202.558119
-163.32121,66,1202.612972
-77.82812,57,1202.628001
-73.60014,52,1202.653705
-98.05693,65,1202.657814
-74.03036,52,1202.657814
-1153.6271,135,1202.671545
-81.184654,65,1202.678158
-79.16278,76,1202.707739
-75.58235,55,1202.719269
-76.639694,59,1202.75105
-63.509735,53,1202.767831
-74.05889,60,1202.777905
-83.49804,55,1202.782926
-79.58408,70,1202.787822
-83.95675,65,1202.797729
-76.15571,54,1202.818116
-75.1058,52,1202.83048
-72.88896,49,1202.848148
-69.38546,60,1202.877777
-80.17384,59,1202.89783
-77.41414,55,1202.89783
-83.48475,63,1202.909673
-106.163765,63,1202.957749
-105.577995,81,1202.968218
-76.42685,77,1202.972998
-76.625,62,1203.008026
-83.54769,63,1203.008026
-80.39505,59,1203.008026
-78.49072,80,1203.028111
-1956.1731,135,1203.054096
-65.92455,52,1203.067739
-76.757034,73,1203.099045
-83.824,77,1203.099045
-65.50639,53,1203.107928
-76.2328,53,1203.127975
-83.92477,66,1203.130535
-83.65882,68,1203.178055
-84.35585,64,1203.178055
-1411.5962,97,1203.19376
-58.919636,52,1203.198226
-69.63529,56,1203.209763
-72.85217,57,1203.218132
-82.1188,62,1203.241491
-81.55275,64,1203.248194
-69.349945,50,1203.267824
-81.230064,65,1203.298016
-75.92713,56,1203.305125
-84.14785,61,1203.32161
-84.21073,72,1203.32161
-70.98397,51,1203.337909
-77.46687,60,1203.347918
-77.1034,55,1203.359907
-61.379475,50,1203.408051
-80.66533,63,1203.408051
-1505.7715,114,1203.417828
-71.03281,57,1203.417828
-80.62375,64,1203.463195
-78.55713,58,1203.467782
-1209.6155,101,1203.479125
-1460.5448,93,1203.504083
-73.58513,55,1203.510736
-79.86523,61,1203.527908
-89.03065,73,1203.542252
-75.46456,64,1203.577762
-165.29086,69,1203.589842
-72.081696,51,1203.598226
-1256.4663,107,1203.608073
-58.75807,52,1203.621448
-79.33898,65,1203.621448
-74.62992,82,1203.628155
-216.59927,69,1203.669358
-65.248726,53,1203.707746
-85.00768,68,1203.71797
-79.538994,85,1203.73262
-83.97824,71,1203.73262
-83.16141,63,1203.737995
-222.19273,69,1203.748006
-85.98979,70,1203.748006
-85.573,75,1203.797989
-77.78886,66,1203.828138
-83.28227,68,1203.838155
-68.89648,56,1203.847841
-80.38396,72,1203.877911
-77.47246,71,1203.877911
-201.895,85,1203.890332
-1558.8488,102,1203.921945
-77.03323,73,1203.938087
-79.67456,58,1203.947784
-81.193535,70,1203.97787
-103.58849,64,1203.991115
-84.68238,66,1204.032415
-79.62685,67,1204.039289
-76.88358,75,1204.066096
-84.35645,65,1204.09793
-75.075325,80,1204.110923
-76.50544,63,1204.117831
-217.05234,69,1204.117831
-78.056366,52,1204.167935
-85.98592,67,1204.175042
-1255.5884,110,1204.207917
-75.52914,51,1204.207917
-71.840775,52,1204.217821
-202.52052,97,1204.297861
-80.684494,71,1204.308007
-1855.9199,140,1204.308007
-63.379036,52,1204.315485
-75.83535,72,1204.354156
-2052.7983,135,1204.357826
-84.6673,84,1204.378458
-61.74119,50,1204.407783
-81.42928,60,1204.427915
-214.13713,71,1204.427915
-76.46131,61,1204.427915
-76.65506,59,1204.472815
-86.25506,65,1204.48819
-3100.0374,172,1204.508193
-61.687313,49,1204.508193
-75.964424,55,1204.551109
-75.86631,62,1204.558087
-94.56232,68,1204.56785
-103.63239,99,1204.583371
-79.47502,66,1204.618034
-70.68673,58,1204.618034
-767.2393,86,1204.645693
-216.56335,74,1204.654826
-96.38138,59,1204.67783
-73.45107,62,1204.710722
-76.50543,76,1204.719784
-1109.2269,88,1204.728214
-74.82601,56,1204.743878
-81.20686,62,1204.758271
-64.33117,49,1204.764364
-100.93208,63,1204.818105
-95.44726,62,1204.837933
-73.744774,50,1204.837933
-78.5591,60,1204.853002
-211.23582,100,1204.855649
-60.302406,49,1204.855649
-77.82231,76,1204.869661
-86.141556,61,1204.877834
-200.37866,62,1204.93189
-81.15539,53,1204.938218
-81.61408,54,1204.947857
-77.53321,59,1204.947857
-83.71846,61,1204.963795
-63.033756,56,1204.967889
-76.43344,78,1204.980493
-76.90543,51,1205.038134
-109.72204,68,1205.058135
-64.93927,50,1205.066225
-78.30992,47,1205.068058
-81.259766,64,1205.068058
-225.70546,71,1205.07791
-119.198975,66,1205.088211
-64.432274,54,1205.158157
-71.91772,49,1205.158157
-83.96382,62,1205.186734
-67.4826,60,1205.197784
-2598.1355,173,1205.197784
-97.45405,61,1205.202739
-78.21265,93,1205.218101
-80.607956,61,1205.277814
-73.8271,51,1205.28176
-83.17025,65,1205.28176
-57.71055,50,1205.298015
-1905.8506,123,1205.298015
-83.89784,69,1205.31805
-81.34585,69,1205.34537
-68.39951,56,1205.378062
-76.50111,60,1205.378062
-74.76268,55,1205.392969
-78.67855,49,1205.408789
-82.35321,66,1205.418188
-78.15588,58,1205.447969
-164.76395,93,1205.447969
-58.034893,53,1205.479732
-62.73745,53,1205.487868
-75.49998,47,1205.50355
-79.301834,81,1205.538212
-214.11035,72,1205.627779
-70.77185,52,1205.630982
-70.78301,58,1205.632115
-78.82976,64,1205.668024
-68.98517,51,1205.680924
-1306.8827,125,1205.697865
-6492.5107,253,1205.727992
-59.546974,51,1205.750031
-76.723976,51,1205.757097
-78.15669,65,1205.777924
-2304.5042,140,1205.788089
-79.96521,56,1205.807754
-67.76974,55,1205.82777
-82.858406,69,1205.837856
-79.411125,58,1205.868214
-83.01523,67,1205.924283
-74.382095,57,1205.937938
-216.82687,68,1205.967981
-61.08768,48,1205.967981
-102.27289,93,1205.967981
-81.029976,85,1205.979335
-1854.9603,143,1206.028013
-1803.7954,135,1206.028013
-82.1068,72,1206.061565
-76.46922,51,1206.061565
-82.16859,60,1206.078177
