#{"t_start": 1754448252.4088926, "env_id": "None"}
r,l,t
-35.29583,7,415.241839
-27.791481,5,415.244865
-17.69592,9,415.246825
-38.948288,7,415.249851
-29.442999,7,415.249851
-26.240274,5,415.25281
-30.93449,6,415.255801
-26.56116,5,415.255801
-24.678461,8,415.261787
-27.518318,6,415.264779
-28.079172,7,415.264779
-30.919361,8,415.273754
-16.576534,7,415.273754
-27.837639,7,415.27678
-20.398605,8,415.27977
-28.54018,6,415.27977
-22.268127,11,415.282762
-18.274479,7,415.285754
-25.734772,7,415.285754
-25.511312,5,415.287716
-25.027308,7,415.2937
-37.20113,6,415.296694
-36.853195,6,415.299684
-25.592987,5,415.299684
-39.8496,7,415.299684
-25.84221,8,415.299684
-22.39034,6,415.302677
-20.15068,7,415.307695
-26.388409,7,415.314677
-30.909473,7,415.317669
-26.686758,5,415.317669
-27.536013,7,415.319631
-31.784431,7,415.319631
-25.271065,7,415.319631
-31.136171,8,415.322655
-20.717201,7,415.327611
-20.908985,5,415.334623
-26.519047,7,415.336585
-30.252384,8,415.337618
-29.92161,7,415.339578
-27.202166,8,415.339578
-39.835274,7,415.339578
-26.981676,6,415.345561
-24.596619,9,415.348554
-41.34996,5,415.353587
-28.574791,7,415.353587
-29.066511,6,415.354537
-27.494007,7,415.357562
-20.036287,6,415.357562
-37.925404,6,415.362516
-21.943375,8,415.362516
-23.436626,6,415.365508
-25.974636,5,415.368501
-27.48132,6,415.372491
-40.649033,6,415.376479
-30.390196,6,415.376479
-26.969368,8,415.379471
-38.264606,5,415.379471
-27.083426,5,415.379471
-21.043238,6,415.384457
-30.091465,8,415.393433
-27.29946,7,415.393433
-30.403315,5,415.393433
-31.233885,7,415.396427
-19.76226,8,415.399417
-16.996462,7,415.399417
-24.461811,8,415.402409
-26.411213,5,415.408428
-18.009293,9,415.411387
-30.752937,7,415.414377
-40.36517,7,415.414377
-34.029034,6,415.41737
-30.981554,8,415.420362
-21.454746,6,415.420362
-10.973325,8,415.423353
-28.89136,5,415.429338
-24.641987,7,415.429338
-28.631203,6,415.430335
-26.665867,5,415.433869
-20.289606,8,415.439311
-24.533838,7,415.442303
-19.890831,7,415.442303
-27.838915,5,415.445296
-25.044483,7,415.445296
-22.97149,6,415.447289
-34.327736,6,415.451279
-21.387384,8,415.454273
-29.743929,6,415.457263
-28.216465,6,415.460254
-28.387417,5,415.460254
-34.287544,7,415.464244
-26.294508,5,415.467238
-24.217445,7,415.467238
-31.955585,6,415.476212
-11.361048,7,415.477209
-21.332554,9,415.477209
-27.7036,5,415.477209
-35.922237,7,415.483193
-18.346321,7,415.486186
-20.69819,7,415.489177
-30.718084,5,415.492172
-34.41484,5,415.492172
-26.939766,8,415.492172
-38.609303,6,415.495161
-31.844427,5,415.501145
-27.324026,8,415.501145
-35.455917,7,415.50314
-32.90792,5,415.506132
-31.530067,7,415.509124
-21.282377,6,415.509124
-35.699646,6,415.513113
-24.957403,8,415.516106
-18.795015,6,415.519098
-25.191929,7,415.522089
-29.572212,8,415.528073
-31.21346,7,415.528073
-26.188482,7,415.531066
-25.3131,8,415.535055
-25.2408,7,415.535055
-18.82082,6,415.535055
-40.92129,7,415.541039
-24.367128,7,415.545028
-17.55402,8,415.555002
-31.785368,8,415.555002
-20.744398,8,415.557994
-26.602236,7,415.557994
-21.333729,7,415.557994
-24.433142,8,415.560985
-24.755436,7,415.563977
-24.216284,6,415.563977
-19.991028,5,415.569962
-17.488308,8,415.578937
-35.85095,7,415.578937
-21.213078,7,415.581929
-25.505495,8,415.581929
-31.854221,7,415.584922
-27.19475,9,415.584922
-17.360727,8,415.587913
-14.961782,8,415.593897
-30.310295,5,415.59689
-21.434439,6,415.599881
-26.299484,7,415.599881
-25.66351,5,415.602874
-29.573074,8,415.602874
-32.596645,7,415.605866
-25.99915,8,415.608857
-27.646492,5,415.612847
-27.001163,7,415.615839
-29.49821,7,415.620825
-26.465315,7,415.623817
-26.74337,8,415.623817
-28.878775,7,415.624815
-25.992233,7,415.629801
-26.654451,8,415.629801
-20.930595,7,415.633791
-31.15991,7,415.636783
-42.263607,7,415.644762
-30.217726,8,415.644762
-28.241655,7,415.644762
-22.216085,6,415.647754
-38.256466,8,415.647754
-20.644638,6,415.647754
-34.227085,6,415.650746
-31.092285,8,415.659721
-42.089233,6,415.662713
-25.56834,5,415.662713
-19.43925,7,415.665705
-21.27098,5,415.665705
-21.361198,7,415.665705
-33.61878,7,415.668698
-24.431154,8,415.67169
-27.74889,6,415.677673
-41.298885,6,415.680666
-24.805393,7,415.68665
-20.494987,8,415.68665
-21.377611,7,415.68665
-32.808006,7,415.689642
-26.849932,8,415.689642
-20.680138,7,415.693631
-27.397472,5,415.693631
-25.430254,5,415.702606
-32.033066,7,415.702606
-26.903547,7,415.708591
-30.237043,7,415.711584
-24.599964,8,415.711584
-26.693054,6,415.711584
-22.561031,7,415.711584
-35.40918,7,415.714576
-32.75017,6,415.720559
-28.491213,6,415.720559
-26.017817,5,415.725545
-25.962267,5,415.725545
-31.076763,7,415.729535
-25.673569,7,415.732528
-29.728062,7,415.732528
-30.6422,7,415.735519
-26.410334,5,415.740505
-24.553549,7,415.741502
-25.351683,8,415.743497
-31.067675,7,415.746489
-21.440973,7,415.749481
-29.355967,7,415.753471
-19.969824,7,415.753471
-20.353262,7,415.756412
-24.960632,7,415.761398
-27.315434,7,415.76439
-40.383865,5,415.767382
-30.957964,9,415.767382
-26.521688,5,415.767382
-27.530441,7,415.767382
-26.309145,7,415.770374
-25.591482,7,415.777727
-29.596684,6,415.782712
-25.280153,8,415.785704
-23.93881,7,415.788697
-25.970016,7,415.788697
-28.993315,7,415.788697
-22.231747,5,415.791689
-24.403486,7,415.792685
-39.64603,9,415.795677
-26.006453,5,415.803655
-27.8967,6,415.803655
-25.91244,5,415.803655
-19.958456,6,415.806648
-24.372107,8,415.806648
-30.983877,5,415.80964
-20.83992,6,415.80964
-28.919464,7,415.81363
-19.604471,6,415.821609
-42.59912,6,415.821609
-35.149364,7,415.8246
-27.822527,6,415.827591
-32.859463,7,415.827591
-31.169638,7,415.827591
-26.570349,7,415.830584
-28.518215,7,415.834574
-15.8013315,6,415.83956
-26.425482,7,415.842552
-41.27203,6,415.842552
-27.83912,5,415.842552
-29.632147,7,415.848536
-34.01367,7,415.851528
-24.668442,8,415.851528
-28.082878,7,415.855517
-27.77023,6,415.861502
-28.834156,7,415.861502
-40.8354,7,415.864493
-28.30865,5,415.864493
-29.095982,8,415.867487
-26.623493,5,415.867487
-26.223087,7,415.874559
-25.550423,8,415.880546
-24.878956,7,415.883539
-31.861593,7,415.883539
-24.578276,7,415.887528
-26.754766,7,415.887528
-16.185526,7,415.891517
-23.584251,7,415.891517
-30.874008,6,415.894509
-38.05681,6,415.900493
-29.126852,5,415.903486
-37.399593,6,415.903486
-33.703514,7,415.906477
-20.700296,5,415.906477
-13.696713,7,415.913459
-25.318352,8,415.913459
-24.583487,7,415.91645
-31.786877,7,415.922434
-20.375294,7,415.925426
-25.633812,7,415.925426
-22.178164,7,415.929416
-34.36765,7,415.929416
-24.50066,7,415.9354
-21.036531,7,415.936397
-28.356392,6,415.936397
-30.930698,7,415.947367
-30.536417,8,415.947367
-28.568863,6,415.947367
-36.72294,6,415.947367
-26.361122,5,415.950361
-25.167383,8,415.950361
-24.109198,7,415.956344
-26.858723,8,415.959336
-38.758156,5,415.962327
-27.816038,5,415.965319
-35.331352,6,415.965319
-22.887705,6,415.968313
-26.043484,8,415.971304
-25.942919,8,415.971304
-29.979292,7,415.977918
-29.780888,7,415.980911
-32.206135,6,415.9849
-24.55435,7,415.9849
-25.137075,5,415.986895
-25.09216,8,415.989888
-30.111338,7,415.993877
-20.031424,8,415.993877
-32.648006,6,415.996574
-29.543602,7,416.001559
-32.081905,7,416.004551
-43.917614,7,416.004551
-19.862837,6,416.007544
-21.659616,7,416.007544
-24.633879,7,416.014525
-26.878626,7,416.014525
-31.460667,8,416.020509
-26.12028,7,416.022503
-38.708134,5,416.023502
-34.34773,7,416.026493
-26.740313,7,416.026493
-31.463099,7,416.028487
-26.010735,5,416.029485
-19.98811,7,416.035469
-20.659668,6,416.041453
-39.429153,5,416.041453
-29.891998,7,416.041453
-34.86127,6,416.044446
-22.167328,5,416.044446
-35.02609,7,416.044446
-25.242455,6,416.047437
-24.868124,7,416.055416
-30.39695,5,416.059405
-26.819672,6,416.059405
-26.232166,7,416.062397
-35.52085,7,416.062397
-21.667253,6,416.062397
-18.073204,8,416.067383
-19.83547,7,416.067383
-26.708109,5,416.070375
-27.260315,7,416.079352
-28.4361,7,416.079352
-27.815859,7,416.082344
-30.265305,7,416.082344
-40.242355,5,416.085335
-25.543829,8,416.085335
-26.606552,7,416.088328
-24.559816,7,416.088328
-25.566986,6,416.097304
-26.846296,7,416.100296
-25.88755,5,416.103288
-27.538002,7,416.103288
-24.285616,7,416.106279
-23.206457,8,416.109272
-34.884964,9,416.109272
-25.718546,7,416.109272
-26.599518,5,416.118248
-28.345806,7,416.118248
-35.784203,6,416.120242
-25.705326,8,416.123234
-24.635557,7,416.126226
-33.87312,6,416.126226
-26.246069,7,416.129219
-40.129574,8,416.133208
-28.721867,6,416.139191
-42.496967,7,416.139191
-40.42144,7,416.139191
-30.980383,7,416.145176
-24.34419,7,416.14717
-29.73043,8,416.150162
-35.793217,7,416.154152
-25.705513,5,416.154152
-26.188467,5,416.154152
-25.720964,7,416.159138
-25.678076,5,416.16213
-26.372044,7,416.165123
-33.799583,12,416.165123
-25.303076,7,416.171106
-28.452131,7,416.174098
-34.974842,7,416.174098
-37.090225,7,416.174098
-26.853819,5,416.174098
-27.427137,5,416.17709
-26.362734,7,416.185069
-29.736816,8,416.188066
-20.077932,5,416.191053
-28.636782,8,416.195043
-21.508852,7,416.195043
-25.17288,8,416.197049
-29.339855,8,416.198035
-21.314653,5,416.201027
-19.046251,10,416.204018
-40.655304,7,416.209005
-24.918772,7,416.211997
-25.058023,6,416.215986
-33.46718,7,416.215986
-28.84153,6,416.215986
-25.67073,8,416.217981
-28.710106,7,416.223965
-26.946949,6,416.226958
-20.278172,10,416.229949
-26.630228,5,416.233939
-36.73804,6,416.233939
-28.63796,7,416.233939
-22.286783,7,416.236931
-42.534534,7,416.236931
-30.059174,5,416.238926
-31.192915,7,416.247901
-31.010935,6,416.250893
-40.383907,7,416.250893
-26.02713,5,416.250893
-25.503904,7,416.253885
-26.067305,7,416.253885
-33.921944,7,416.256878
-20.979815,8,416.262861
-28.553686,7,416.268845
-30.985271,6,416.268845
-26.93636,5,416.268845
-25.281826,7,416.272834
-38.249153,5,416.272834
-21.549944,8,416.275826
-26.768549,8,416.278819
-15.987501,7,416.283805
-37.80783,5,416.286797
-24.913193,6,416.286797
-27.526642,7,416.289789
-30.0618,6,416.289789
-19.343805,8,416.292782
-25.150486,7,416.29677
-41.48146,7,416.298764
-26.720016,7,416.304749
-41.711437,6,416.304749
-15.431188,6,416.307741
-20.682167,7,416.310733
-27.53863,8,416.310733
-32.251766,7,416.316721
-32.117596,9,416.320711
-30.377348,5,416.320711
-31.194223,5,416.320711
-26.316774,7,416.320711
-30.968546,5,416.322706
-20.817629,6,416.32869
-17.976032,7,416.331682
-27.81856,5,416.334673
-32.310688,6,416.337666
-32.679794,7,416.337666
-29.000103,6,416.341655
-28.510584,7,416.341655
-18.625673,7,416.341655
-26.9021,5,416.34365
-26.549162,5,416.349634
-30.187456,7,416.353624
-28.469158,6,416.356615
-21.623697,5,416.356615
-18.362452,7,416.359607
-25.367346,5,416.359607
-26.775007,7,416.362598
-24.391523,8,416.365591
-26.68181,7,416.371576
-19.113598,7,416.375152
-29.149359,7,416.378147
-18.834068,6,416.378147
-35.28621,8,416.382136
-30.641493,8,416.385128
-26.15539,7,416.38812
-30.227003,8,416.38812
-26.876488,7,416.395452
-30.087362,6,416.398446
-34.824284,7,416.398446
-26.252188,5,416.401439
-21.023376,7,416.404431
-25.653639,5,416.404431
-30.015368,8,416.404431
-33.700188,5,416.410415
-30.97929,7,416.410415
-19.158363,6,416.416695
-26.898611,7,416.419687
-29.886698,6,416.419687
-35.66143,6,416.422678
-30.954243,7,416.425671
-38.193108,7,416.425671
-28.251305,7,416.431655
-20.349535,8,416.434648
-36.140244,6,416.437642
-27.785006,5,416.440634
-34.192074,8,416.440634
-23.225277,6,416.440634
-39.772705,8,416.443627
-29.400358,5,416.446619
-20.474096,8,416.449611
-29.148926,5,416.455595
-28.23467,5,416.455595
-24.28101,8,416.458587
-26.529732,6,416.458587
-36.027016,6,416.461578
-31.0286,9,416.46457
-34.731735,6,416.46457
-34.8856,7,416.469558
-29.095493,6,416.47255
-26.669846,7,416.47644
-41.753773,6,416.47644
-32.788536,6,416.47644
-20.025005,6,416.481426
-25.120264,8,416.484418
-29.317442,8,416.487411
-25.89892,5,416.490402
-29.313572,7,416.494392
-25.75856,8,416.494392
-25.092878,7,416.497383
-13.590209,7,416.497383
-37.808445,6,416.503367
-28.882338,7,416.503367
-25.547873,5,416.503367
-30.736692,5,416.50636
-28.43346,6,416.51252
-17.461905,7,416.515511
-13.3720875,8,416.521495
-25.780869,5,416.521495
-22.302723,8,416.521495
-33.595303,6,416.521495
-24.35188,7,416.524487
-19.560722,7,416.524487
-26.54494,5,416.528477
-25.830578,5,416.53845
-24.15731,7,416.53845
-30.422337,5,416.53845
-28.602718,5,416.53845
-27.759094,7,416.546428
-24.45428,7,416.549421
-28.16151,7,416.549421
-38.735897,7,416.554408
-27.405306,6,416.560391
-26.607494,7,416.563384
-26.577057,7,416.563384
-39.763058,7,416.563384
-26.010923,5,416.565378
-31.000729,7,416.568371
-33.463715,7,416.571362
-28.49986,7,416.575352
-30.54351,5,416.578344
-40.40579,5,416.578344
-25.666338,6,416.580338
-34.07804,8,416.58333
-20.30695,5,416.589314
-17.562708,8,416.589314
-42.480484,6,416.589314
-26.394575,7,416.589314
-21.574575,7,416.598294
-21.157227,5,416.598294
-33.79227,6,416.598294
-20.669592,8,416.601286
-18.773596,7,416.610262
-26.407982,7,416.610262
-30.202993,7,416.610262
-28.764439,7,416.610262
-30.569876,5,416.614252
-25.32193,5,416.614252
-25.90003,7,416.620236
-31.898842,7,416.62223
-26.414383,5,416.625222
-22.544998,6,416.628214
-38.79104,5,416.628214
-20.681067,7,416.632204
-31.285315,8,416.635196
-33.365673,8,416.639185
-22.474016,8,416.644171
-30.141508,7,416.644171
-30.2866,7,416.647163
-24.866941,7,416.650155
-34.894367,7,416.654145
-25.4878,8,416.654145
-28.660896,7,416.657137
-25.018698,8,416.662123
-28.357655,7,416.665116
-27.790398,7,416.665116
-29.171831,7,416.66711
-20.39387,6,416.668107
-20.35177,7,416.674092
-26.122786,7,416.674092
-21.189396,5,416.677084
-29.536472,8,416.679078
-25.881226,7,416.684065
-26.742682,8,416.687057
-29.123602,7,416.687057
-25.06973,8,416.689051
-31.332163,7,416.693042
-31.308254,8,416.696045
-32.732883,7,416.696045
-28.863676,7,416.699039
-26.018011,7,416.705014
-15.648555,7,416.70701
-28.819668,7,416.708006
-26.721588,6,416.708006
-26.521927,5,416.712992
-42.773903,6,416.712992
-23.516933,8,416.715984
-31.499617,7,416.715984
-19.675713,6,416.720971
-29.735813,7,416.725957
-27.582762,7,416.725957
-27.233326,6,416.728949
-21.271633,7,416.731942
-26.49674,7,416.734933
-39.78965,10,416.734933
-31.125214,7,416.734933
-20.617214,5,416.73992
-34.319645,8,416.742913
-26.214573,5,416.745904
-21.617006,7,416.745904
-27.266602,7,416.747899
-23.134195,6,416.750891
-26.417555,6,416.750891
-29.907614,7,416.754881
-31.333942,6,416.756874
-29.384258,6,416.762859
-27.607073,7,416.762859
-21.764732,8,416.767845
-35.344048,6,416.767845
-27.26918,7,416.767845
-38.881382,5,416.770837
-20.382195,7,416.770837
-27.571825,7,416.773831
-25.353077,5,416.776822
-26.096321,7,416.78081
-24.988466,7,416.785797
-20.605513,5,416.785797
-23.577185,7,416.785797
-24.135471,8,416.78879
-19.814695,7,416.78879
-40.288933,7,416.78879
-25.314356,8,416.797765
-26.621008,5,416.802752
-17.857988,8,416.802752
-30.263233,7,416.805744
-28.371515,7,416.805744
-25.477787,7,416.808736
-26.230106,8,416.808736
-17.869106,7,416.808736
-33.288265,5,416.819706
-21.799623,5,416.819706
-11.66037,8,416.819706
-28.135155,6,416.819706
-26.374727,5,416.821702
-29.499317,7,416.821702
-16.34448,7,416.826688
-30.816723,7,416.827685
-25.825733,5,416.83367
-27.374788,5,416.83367
-19.91735,6,416.836663
-39.684265,7,416.839654
-41.741905,7,416.841648
-25.026712,8,416.84464
-16.490088,8,416.849627
-25.80029,8,416.849627
-29.447523,7,416.853617
-21.06747,7,416.853617
-29.537773,7,416.856118
-40.925274,7,416.85911
-29.974033,8,416.864097
-21.161587,7,416.864097
-25.63892,7,416.870081
-12.863086,7,416.870081
-31.110651,7,416.873073
-32.452095,7,428.0024
-22.767088,8,428.003397
-28.67077,6,428.003397
-21.281652,5,428.00639
-31.976358,5,428.014368
-22.930403,7,428.014368
-33.34235,5,428.014368
-21.479519,7,428.024342
-39.95673,5,428.024342
-27.454523,7,428.028331
-25.288784,8,428.031323
-33.98447,8,428.031323
-33.987434,6,428.035313
-34.490524,7,428.038815
-25.775425,5,428.042804
-20.984032,8,428.042804
-28.48613,6,428.047791
-40.999393,7,428.058761
-25.347672,8,428.058761
-16.31719,7,428.06275
-26.424837,8,428.06275
-21.04565,5,428.06275
-30.791168,7,428.065742
-42.606987,7,428.068734
-25.578436,5,428.076714
-32.11737,8,428.076714
-29.122122,6,428.081699
-27.780066,5,428.084692
-26.679594,7,428.087684
-28.916325,7,428.087684
-16.280071,7,428.087684
-40.426964,8,428.099161
-26.381372,7,428.103151
-21.186485,7,428.106143
-21.483519,8,428.107141
-31.242334,7,428.110132
-33.265232,7,428.114122
-23.544287,7,428.114122
-30.969551,8,428.119108
-28.213913,6,428.1221
-26.548315,7,428.129082
-41.83423,7,428.132074
-38.02464,5,428.132074
-26.629519,8,428.13706
-32.041523,7,428.138057
-20.641937,7,428.141052
-33.84847,6,428.141052
-25.636663,5,428.141052
-25.104576,5,428.151023
-25.435036,7,428.155019
-25.215979,5,428.155019
-24.8456,8,428.162991
-50.13593,7,428.162991
-27.4904,6,428.162991
-22.838007,7,428.165983
-31.846489,7,428.165983
-27.574892,7,428.177951
-33.551407,7,428.18194
-39.04431,7,428.18194
-20.769497,5,428.18194
-37.489555,5,428.18593
-26.477238,7,428.18992
-25.805285,8,428.193908
-23.89175,8,428.197899
-39.361576,5,428.204881
-25.087364,7,428.204881
-15.915711,7,428.207872
-28.352144,7,428.207872
-16.637882,8,428.210864
-31.339731,7,428.213856
-31.80486,7,428.216848
-43.656765,5,428.222831
-30.361883,8,428.222831
-30.629808,8,428.228815
-25.071014,8,428.228815
-19.99638,8,428.231808
-27.606369,6,428.235797
-25.306948,8,428.235797
-15.07918,8,428.238788
-29.956411,7,428.244773
-26.583134,7,428.244773
-29.558598,7,428.249759
-39.900517,7,428.249759
-24.454107,7,428.252751
-18.566782,7,428.256125
-22.558815,7,428.258735
-41.86105,8,428.258735
-29.996517,7,428.264719
-17.01473,7,428.270703
-24.58666,8,428.273695
-27.666,10,428.273695
-31.47068,5,428.273695
-26.509418,8,428.277684
-21.211964,8,428.279679
-34.821968,7,428.280677
-24.338856,7,428.285663
-25.367025,5,428.288656
-27.336426,5,428.288656
-25.360247,8,428.294639
-22.5876,7,428.294639
-27.658154,8,428.300624
-27.09572,7,428.300624
-30.181574,5,428.303615
-27.294718,8,428.303615
-19.552223,7,428.30561
-27.37267,7,428.308602
-27.860027,5,428.308602
-28.11693,7,428.314586
-29.738516,7,428.321568
-24.229944,7,428.32456
-28.240002,7,428.32456
-27.395596,8,428.32456
-21.536398,6,428.327552
-32.33807,7,428.327552
-21.090313,7,428.335851
-27.639658,7,428.341146
-37.26201,12,428.344138
-27.730816,7,428.344138
-25.27881,7,428.344138
-24.420694,7,428.34713
-40.334503,7,428.34713
-34.732826,8,428.34713
-28.914608,7,428.356107
-21.807413,5,428.360095
-22.072363,7,428.365083
-20.30812,8,428.365083
-26.346554,7,428.368074
-27.993486,8,428.368074
-25.425596,7,428.368074
-26.73683,5,428.371066
-21.824314,8,428.371066
-25.951609,7,428.380043
-25.787682,5,428.383034
-36.9752,6,428.383034
-23.133266,7,428.386026
-30.900085,6,428.389019
-41.525566,7,428.389019
-30.212523,8,428.39201
-25.5526,8,428.395012
-25.303244,8,428.403979
-18.7785,7,428.403979
-27.538004,5,428.40697
-25.899008,8,428.40697
-21.92472,8,428.41096
-25.012384,7,428.41096
-30.806324,8,428.412954
-27.66335,7,428.416944
-25.841404,5,428.419935
-35.915497,6,428.42592
-29.98896,8,428.428912
-21.173498,7,428.428912
-10.972142,7,428.431903
-23.845163,7,428.431903
-33.72872,7,428.434896
-25.764103,7,428.437889
-28.574825,7,428.440879
-30.426554,7,428.445866
-25.965693,6,428.445866
-23.80442,7,428.449856
-31.036032,7,428.452847
-36.79367,7,428.452847
-28.823635,7,428.455877
-20.360897,7,428.458832
-24.483698,7,428.461824
-24.740622,7,428.467808
-29.306889,6,428.470799
-24.616232,8,428.470799
-25.786266,8,428.473791
-33.393723,7,428.476784
-25.253008,8,428.476784
-20.926556,7,428.480773
-18.26848,7,428.482767
-29.366007,5,428.488752
-38.752728,7,428.491744
-31.641785,8,428.491744
-21.817902,7,428.491744
-31.957266,6,428.497728
-16.023403,8,428.50072
-20.25266,8,428.50072
-23.803331,7,428.503711
-21.842272,5,428.505707
-35.11247,6,428.508698
-24.242338,8,428.51169
-35.0292,6,428.514682
-29.552126,8,428.514682
-27.547493,6,428.518672
-26.597242,8,428.523659
-26.22662,5,428.526651
-23.934862,7,428.526651
-28.239016,8,428.526651
-28.869938,7,428.529642
-30.382236,5,428.529642
-32.880123,7,428.535627
-21.020779,7,428.538618
-32.529564,5,428.538618
-19.233448,7,428.546598
-20.211662,7,428.546598
-34.39707,8,428.549588
-19.361143,8,428.55258
-26.369831,5,428.55258
-26.214716,5,428.55258
-26.48026,7,428.55657
-30.014734,10,428.559562
-28.884558,5,428.562555
-40.21719,7,428.568538
-18.668427,7,428.573525
-30.315125,7,428.574522
-30.24598,8,428.574522
-30.49913,8,428.577514
-29.08271,8,428.580507
-15.587252,7,428.580507
-30.20355,7,428.584495
-32.9748,6,428.587488
-21.163729,7,428.596464
-25.34446,5,428.596464
-26.598194,7,428.599455
-31.085981,8,428.599455
-26.633991,6,428.599455
-25.550907,8,428.599455
-32.544834,7,428.608432
-25.434507,5,428.613418
-35.843216,7,428.617409
-21.357979,7,428.617409
-23.595236,7,428.620405
-27.503345,7,428.620405
-25.366308,8,428.623398
-26.305355,7,428.629381
-12.49172,8,428.638357
-28.906185,7,428.638357
-29.23794,7,428.64135
-23.77088,8,428.64135
-26.460602,7,428.64135
-34.826214,6,428.64135
-39.118103,7,428.649327
-28.88981,6,428.655314
-29.584234,7,428.658304
-27.753199,7,428.661295
-34.144623,7,428.661295
-37.082542,7,428.661295
-31.595152,8,428.664289
-29.196693,7,428.669274
-29.82401,6,428.676255
-26.62887,7,428.676255
-81.35096,33,428.681244
-20.218693,7,428.68224
-17.465313,7,428.68224
-24.349785,8,428.685232
-24.121246,7,428.685232
-24.745552,7,428.690218
-24.270895,7,428.696203
-24.544016,7,428.696203
-25.27969,5,428.696203
-27.581192,7,428.702186
-25.689453,7,428.702186
-25.95567,7,428.705178
-20.555937,7,428.705178
-20.937292,5,428.711162
-22.73541,7,428.711162
-22.483805,7,428.717146
-18.50574,8,428.720836
-27.737654,7,428.723828
-33.705395,6,428.723828
-32.018177,7,428.723828
-25.404203,7,428.726821
-20.076973,7,428.731807
-27.748068,5,428.738789
-26.032377,9,428.738789
-29.654213,7,428.738789
-28.668558,6,428.74178
-26.70803,7,428.74178
-24.117008,8,428.747764
-41.623394,7,428.747764
-33.370335,6,428.750756
-37.785328,6,428.756741
-28.293896,7,428.759732
-24.5775,7,428.759732
-23.574902,7,428.762724
-27.425983,7,428.768709
-25.44024,10,428.770703
-33.126915,8,428.770703
-21.209593,7,428.770703
-26.56664,6,428.773695
-25.205223,5,428.774693
-29.851036,7,428.780677
-26.81563,5,428.78666
-25.7641,5,428.78666
-39.054585,7,428.789652
-27.763647,6,428.789652
-28.576029,7,428.795137
-26.47076,7,428.795137
-32.68651,7,428.802256
-12.9793,13,428.802256
-24.775629,6,428.807241
-27.746494,7,428.811231
-30.263447,8,428.811231
-32.356094,8,428.811231
-29.598862,7,428.817002
-24.544262,7,428.817002
-28.698338,6,428.819989
-36.61638,6,428.825973
-30.713266,8,428.825973
-41.47824,5,428.831958
-33.07148,7,428.831958
-34.862385,7,428.831958
-25.000538,7,428.831958
-29.914515,7,428.837941
-31.218718,7,428.840934
-39.08936,6,428.842927
-23.656586,7,428.84592
-27.663765,5,428.84592
-30.058405,7,428.851904
-17.690971,7,428.851904
-31.700949,8,428.854896
-25.733295,7,428.86088
-18.896431,8,428.86088
-37.319637,6,428.86088
-26.252552,5,428.866864
-32.37458,7,428.866864
-25.105635,8,428.868858
-15.672523,8,428.874843
-28.596209,5,428.874843
-28.564447,8,428.878833
-30.205164,5,428.882821
-25.116716,7,428.882821
-25.674805,7,428.882821
-20.881672,5,428.885813
-36.26778,6,428.885813
-34.68717,6,428.893792
-42.584797,7,428.897781
-29.18805,6,428.897781
-28.83669,6,428.900774
-39.426014,6,428.903766
-30.859552,7,428.903766
-25.151695,8,428.90576
-41.144768,8,428.908751
-40.014744,6,428.911744
-25.49582,5,428.911744
-19.886656,6,428.914736
-31.154642,7,428.92072
-21.358166,7,428.923712
-25.471382,5,428.926704
-40.6854,8,428.926704
-28.931108,7,428.929696
-13.354065,8,428.929696
-27.221338,7,428.932688
-36.26249,7,428.934685
-30.703632,6,428.938672
-22.458881,5,428.940667
-37.613167,5,428.943659
-25.751062,7,428.945653
-31.649632,8,428.946651
-26.031364,7,428.948646
-31.24432,5,428.948646
-25.041548,8,428.953632
-19.980536,7,428.956624
-28.183542,7,428.959616
-32.448277,7,428.962608
-29.760342,6,428.962608
-34.059956,6,428.962608
-29.41457,6,428.9656
-30.050104,8,428.969589
-28.48112,7,428.972581
-23.058195,7,428.975574
-30.20931,5,428.975574
-28.26757,7,428.978566
-21.272875,7,428.98159
-31.1728,8,428.983554
-26.88715,8,428.985546
-36.539085,7,428.988572
-19.04926,7,428.990533
-41.579876,7,428.993526
-26.280428,7,428.993526
-30.607536,7,428.996519
-30.37538,7,428.99958
-26.260668,6,428.99958
-26.060144,5,429.002572
-25.292742,7,429.004533
-28.415234,5,429.006526
-41.156548,5,429.009519
-27.489672,7,429.012511
-16.690138,8,429.012511
-33.32707,6,429.015504
-21.451494,7,429.017497
-25.471567,7,429.02088
-13.344404,7,429.025834
-35.590363,6,429.025834
-25.774618,9,429.028825
-25.028467,7,429.030854
-21.183535,7,429.030854
-20.892574,7,429.033845
-27.075958,7,429.036805
-27.756266,5,429.039796
-25.766832,7,429.039796
-19.767654,7,429.047808
-20.564703,8,429.047808
-30.348682,7,429.04977
-27.974413,7,429.04977
-40.526432,7,429.052794
-34.19354,5,429.052794
-21.383347,7,429.056161
-38.945488,7,429.058779
-26.249002,6,429.065727
-17.784668,8,429.068753
-30.822624,7,429.068753
-31.868124,8,429.068753
-16.629725,7,429.070713
-25.530624,8,429.073705
-32.856823,6,429.073705
-23.405434,8,429.076699
-24.80997,7,429.084709
-38.07432,7,429.08667
-37.34165,6,429.089663
-33.855003,7,429.089663
-30.993376,8,429.089663
-25.411028,8,429.089663
-26.662592,7,429.095719
-32.56228,8,429.095719
-30.026714,6,429.101249
-33.8079,6,429.106205
-29.603788,7,429.106205
-36.775085,7,429.108198
-32.33265,7,429.108198
