#{"t_start": 1754449492.0013282, "env_id": "None"}
r,l,t
128.00594,74,108.340695
129.59348,73,108.343688
153.87737,78,108.370615
139.79855,76,108.395549
143.51021,83,108.395549
132.85724,84,108.426466
131.14738,72,108.493287
142.33136,75,108.535183
150.28987,73,108.553135
129.97319,81,108.577105
137.36494,77,108.593061
145.14925,78,108.617963
136.43849,81,108.632922
154.28221,77,108.659851
135.46994,79,108.730695
143.66052,80,108.785549
132.33093,76,108.7905
117.19302,75,108.823416
145.80264,78,108.87754
195.36768,87,108.87754
148.64813,81,108.894496
136.39928,85,108.923384
157.73784,78,108.990204
144.84157,74,109.030097
160.25749,82,109.057025
131.5446,83,109.078966
165.6884,78,109.136845
151.4726,85,109.139838
232.77716,92,109.160781
134.6652,75,109.160781
151.00545,80,109.217628
142.51537,77,109.311345
186.34486,100,109.351238
161.49898,111,109.353232
144.60252,80,109.366199
134.65082,73,109.369223
144.92868,86,109.38515
122.51098,76,109.45887
154.20906,112,109.49976
125.38337,74,109.537658
143.54945,79,109.596501
136.56613,81,109.617446
191.12968,88,109.62343
132.03368,77,109.626455
152.89305,83,109.626455
136.52762,80,109.678282
125.06776,74,109.697265
144.60252,81,109.753116
128.20407,74,109.792977
128.11769,75,109.819904
148.27806,78,109.834864
115.296486,83,109.852816
151.15715,89,109.871766
146.83792,82,109.910661
120.720856,90,109.948593
116.000336,72,109.950555
133.19159,73,109.984465
141.04,80,110.032338
128.59135,74,110.032338
139.54103,98,110.064251
137.18849,88,110.080208
135.53609,75,110.086191
147.46092,73,110.121132
131.59286,77,110.134065
126.0552,84,110.185925
117.484375,74,110.212886
106.9222,77,110.219835
140.34985,70,110.233797
129.47343,74,110.25873
145.06853,79,110.275718
140.27841,74,110.307601
203.80978,90,110.333564
161.10281,82,110.379441
133.76062,76,110.402348
126.22027,81,110.408331
151.81494,87,110.460193
128.57257,82,110.482136
156.96452,86,110.51704
141.73193,85,110.555936
142.71886,80,110.574886
140.44272,75,110.628742
152.3498,88,110.639712
148.56592,89,110.665643
135.78789,77,110.672658
146.12363,84,110.703574
147.01476,76,110.710557
143.02336,80,110.749496
136.36243,79,110.7615
143.66785,78,110.816353
145.47821,74,110.848303
171.06601,87,110.853256
142.44597,83,110.880215
146.83218,73,110.944045
123.36353,78,110.96898
114.276405,102,110.973931
113.95969,77,111.019811
185.34415,123,111.019811
146.66124,78,111.061697
189.81326,85,111.073682
139.77747,80,111.093628
151.62032,76,111.137548
125.92563,73,111.153503
121.674904,82,111.178434
142.94273,79,111.212311
149.70053,84,111.226276
159.22556,79,111.251206
146.31895,76,111.256194
163.38713,79,111.280129
150.84932,74,111.315036
130.51242,73,111.331018
139.20706,72,111.394824
179.78867,90,111.401804
146.88426,75,111.415766
123.95897,75,111.442726
129.11772,79,111.45968
132.97003,77,111.483616
178.0408,85,111.547445
218.60106,91,111.58335
154.3661,82,111.627232
133.76529,79,111.627232
133.74278,82,111.648176
145.43283,79,111.667126
136.43362,79,111.68408
119.53316,80,111.708015
146.8912,80,111.766858
143.60847,97,111.848639
150.84818,76,111.855621
138.62656,93,111.879558
211.49663,97,111.88953
118.14475,78,111.894517
137.76053,97,111.927431
129.89291,83,111.930422
117.98415,72,111.958347
131.1644,88,112.064097
135.51306,79,112.071045
131.98502,77,112.076065
118.57728,90,112.076065
133.7,91,112.11197
147.94064,85,112.127205
194.50664,116,112.222949
154.77307,128,112.225973
143.69849,80,112.243926
123.63749,80,112.249877
154.02367,81,112.256858
128.57938,82,112.25985
121.804214,79,112.288805
130.06253,80,112.306726
124.928345,77,112.397482
136.31406,80,112.431427
143.41167,79,112.438406
220.80365,96,112.440401
144.62566,81,112.440401
132.43512,78,112.465334
148.41759,80,112.487275
156.32216,109,112.489237
129.1867,74,112.564037
130.50807,80,112.617893
125.99919,87,112.632853
110.83617,87,112.63588
140.08372,79,112.642827
118.93888,81,112.668757
137.50998,93,112.698711
130.99188,125,112.711643
158.71614,90,112.767999
133.95422,80,112.798885
155.2703,82,112.816837
134.79608,82,112.825813
157.20393,94,112.845795
145.45529,80,112.847801
145.01183,82,112.880665
130.0616,82,112.89363
116.71976,72,112.926543
125.26976,78,112.971461
142.22835,80,113.002373
141.12228,84,113.002373
125.15707,75,113.013344
158.44121,81,113.059224
140.8015,77,113.063177
199.42647,105,113.076143
123.3589,82,113.107061
122.16386,76,113.137978
129.98499,73,113.161947
135.66423,76,113.168928
118.84655,85,113.198848
144.77193,75,113.222783
